LSU,Mississippi State,3,25,0
Boise State,Toledo,4,50,0
Iowa State,Connecticut,50,100,0
Oklahoma,Florida State,1,5,0
North Texas,Alabama,50,2,1
Stanford,Arizona,6,50,0
Wisconsin,Northern Illinois,7,50,0
Oklahoma State,Tulsa,8,50,0
Idaho,Texas A&M,100,9,1
Navy,South Carolina,50,10,1
Washington,Nebraska,50,11,1
Missouri State,Oregon,100,12,1
Arkansas State,Virginia Tech,50,13,1
Troy,Arkansas,50,14,1
Michigan State,Notre Dame,15,50,1
Tennessee,Florida,50,16,1
Ohio State,Miami,17,50,1
West Virginia,Maryland,18,50,0
Stephen F Austin,Baylor,100,19,1
Florida A&M,South Florida,100,20,1
Auburn,Clemson,21,50,1
Arizona State,Illinois,22,50,1
Louisiana Monroe,TCU,100,23,1
Texas,UCLA,23,50,0
Eastern Michigan,Michigan,50,50,1
Wyoming,Bowling Green,50,50,0
Penn State,Temple,50,50,0
Pittsburgh,Iowa,50,50,1
Southeast Missouri State,Purdue,100,50,1
Central Michigan,Western Michigan,50,50,1
Ole Miss,Vanderbilt,50,50,1
Duke,Boston College,50,50,0
Kansas,Georgia Tech,50,50,1
Coastal Carolina,Georgia,50,50,1
Colorado State,Colorado,50,50,1
Northwestern,Army,50,50,1
Akron,Cincinnati,50,50,1
South Carolina State,Indiana,100,50,1
Virginia,North Carolina,50,50,1
Miami (OH),Minnesota,50,50,1
Texas Tech,New Mexico,50,50,0
Nevada,San Jose State,50,50,0
Tulane,UAB,50,50,0
Presbyterian College,California,100,50,1
South Alabama,NC State,50,50,1
UCF,Florida Intl,50,100,1
Gardner-Webb,Wake Forest,100,50,1
Washington State,San Diego State,50,50,1
Western Illinois,Missouri,100,50,1
Austin Peay,Memphis,100,50,1
Marshall,Ohio,50,50,1
Louisville,Kentucky,50,50,0
Indiana State,Western Kentucky,100,50,0
Southeastern Louisiana,Southern Mississippi,100,100,1
Buffalo,Ball State,50,50,1
Kent State,Kansas State,50,50,1
Houston,Louisiana Tech,50,50,0
Nicholls State,Louisiana,100,50,1
Syracuse,USC,50,50,1
UTEP,New Mexico State,50,50,0
Northwestern State,SMU,100,50,1
Utah,BYU,50,50,0
North Dakota,Fresno State,100,50,1
Hawai'i,UNLV,50,50,1
