0.0,50.0,21,90,11,166,36,61,4.0,2.0,2,27,25,149,28,73,3.0
0.0,50.0,101,64,115,93,155,26,3.0,50.0,70,29,97,23,84,101,4.0
1.0,50.0,108,125,142,156,118,141,5.0,100.0,119,58,141,36,161,65,5.0
0.0,50.0,104,79,107,131,97,6,4.0,18.0,43,30,99,150,34,14,4.0
0.0,50.0,54,13,71,27,99,1,5.0,50.0,96,63,101,130,32,46,4.0
1.0,50.0,105,54,103,109,92,44,3.0,50.0,126,185,88,178,145,174,3.0
1.0,50.0,143,41,133,50,198,54,4.0,1.0,37,70,23,96,123,93,4.0
1.0,3.0,22,11,20,43,24,4,4.0,11.0,33,2,21,9,88,42,4.0
1.0,4.0,11,19,53,125,39,21,4.0,25.0,12,1,31,7,42,17,3.0
1.0,15.0,23,8,77,8,37,83,5.0,5.0,19,17,98,84,22,16,4.0
1.0,6.0,7,26,6,100,58,99,4.0,12.0,24,20,57,177,19,10,4.0
0.0,7.0,1,10,5,28,31,7,4.0,50.0,121,23,131,14,127,104,4.0
0.0,50.0,20,40,68,136,51,32,4.0,8.0,38,69,38,174,71,63,4.0
1.0,14.0,100,3,61,4,96,23,3.0,9.0,51,5,49,98,89,34,4.0
1.0,19.0,9,32,102,85,5,35,5.0,10.0,18,57,41,112,38,20,3.0
1.0,50.0,140,124,160,128,143,82,5.0,13.0,5,38,150,67,11,27,3.0
0.0,50.0,66,160,17,181,65,151,2.0,16.0,65,25,50,18,85,122,4.0
1.0,17.0,35,14,156,33,6,11,4.0,50.0,110,21,78,119,137,43,4.0
0.0,20.0,17,43,51,24,30,77,4.0,50.0,45,16,62,26,98,126,4.0
1.0,50.0,115,115,114,102,147,149,4.0,21.0,31,89,46,153,77,40,4.0
1.0,50.0,189,177,152,161,185,167,4.0,22.0,16,75,7,107,54,47,4.0
1.0,50.0,59,149,18,49,90,169,4.0,23.0,32,59,69,72,72,15,4.0
0.0,50.0,27,68,58,159,47,53,3.0,50.0,88,44,75,66,116,55,3.0
0.0,50.0,107,93,144,94,113,78,5.0,50.0,71,113,33,115,140,147,4.0
0.0,50.0,8,18,35,90,15,22,4.0,50.0,75,77,60,116,55,57,3.0
1.0,100.0,146,135,79,82,159,162,5.0,50.0,39,111,65,108,43,125,4.0
1.0,50.0,120,53,132,103,81,66,4.0,50.0,10,164,148,184,3,161,2.0
0.0,50.0,78,46,67,79,73,30,5.0,50.0,26,163,43,187,103,113,4.0
1.0,50.0,192,156,192,162,138,142,2.0,50.0,122,39,56,65,139,90,4.0
1.0,50.0,44,56,172,81,56,13,4.0,50.0,81,103,113,171,16,50,4.0
1.0,50.0,102,151,37,140,179,143,5.0,50.0,127,112,55,113,162,107,5.0
1.0,50.0,117,165,34,172,136,152,3.0,50.0,67,66,28,106,79,140,4.0
1.0,50.0,28,83,52,69,33,81,5.0,50.0,30,91,15,68,110,33,4.0
1.0,50.0,98,71,94,182,44,49,4.0,50.0,125,92,124,78,142,97,5.0
1.0,50.0,58,122,39,126,63,87,5.0,50.0,40,162,32,196,64,155,5.0
0.0,50.0,73,116,190,86,1,166,2.0,100.0,99,101,138,147,129,45,4.0
1.0,50.0,90,100,184,118,4,124,5.0,50.0,62,50,169,175,8,9,4.0
0.0,50.0,92,51,63,30,125,60,4.0,50.0,68,127,27,114,86,96,5.0
1.0,50.0,151,76,151,74,50,91,4.0,50.0,46,82,12,38,106,135,3.0
1.0,50.0,169,141,121,133,186,146,4.0,50.0,50,81,110,120,17,41,4.0
0.0,50.0,144,52,127,45,94,105,4.0,50.0,82,87,93,17,69,139,4.0
1.0,100.0,135,65,104,47,141,38,3.0,50.0,94,37,108,76,60,59,3.0
1.0,50.0,76,154,22,129,120,118,4.0,50.0,116,131,120,146,78,120,4.0
1.0,50.0,130,72,125,122,102,75,3.0,50.0,113,134,105,167,48,84,3.0
1.0,100.0,103,147,26,138,176,145,4.0,50.0,29,78,44,20,29,154,3.0
0.0,50.0,41,128,48,173,27,51,5.0,50.0,49,110,84,105,40,92,4.0
1.0,50.0,118,55,147,35,59,29,5.0,50.0,77,49,72,152,70,56,5.0
0.0,50.0,57,105,59,63,41,76,3.0,50.0,14,140,2,134,114,157,4.0
1.0,50.0,69,119,166,99,25,150,4.0,50.0,74,117,74,83,124,106,4.0
0.0,50.0,55,48,111,87,57,58,4.0,50.0,36,132,16,170,146,159,3.0
1.0,50.0,83,85,64,10,135,88,3.0,50.0,47,74,157,61,14,115,4.0
1.0,50.0,64,28,155,22,20,28,5.0,50.0,63,61,73,121,82,12,5.0
1.0,50.0,61,114,54,151,101,85,5.0,50.0,48,33,24,53,83,80,3.0
0.0,50.0,25,34,162,75,2,86,5.0,50.0,95,137,80,13,80,189,5.0
1.0,50.0,133,158,86,135,100,185,4.0,50.0,171,123,76,1,151,187,3.0
0.0,50.0,89,62,45,132,74,24,5.0,50.0,97,36,123,163,53,72,4.0
0.0,50.0,6,129,10,186,75,52,4.0,50.0,91,107,3,41,189,129,3.0
