Houston,Cincinnati,6,50,0
Baylor,Rice,21,50,0
Arkansas State,Utah State,50,50,1
Arizona State,UT San Antonio,50,100,0
Alabama,Ole Miss,1,19,0
Florida State,Louisville,2,10,1
Ohio State,Oklahoma,3,14,0
Colorado,Michigan,50,4,1
South Carolina State,Clemson,100,5,1
USC,Stanford,50,7,1
Portland State,Washington,100,8,1
Georgia State,Wisconsin,50,9,1
Texas,California,11,50,1
Michigan State,Notre Dame,12,18,0
North Dakota State,Iowa,100,13,0
Ohio,Tennessee,50,15,1
Georgia,Missouri,16,50,0
Texas A&M,Auburn,17,50,0
Mississippi State,LSU,50,20,1
Oregon,Nebraska,22,50,1
North Texas,Florida,50,23,1
Texas State,Arkansas,50,24,1
Miami,Appalachian State,25,50,0
Iowa State,TCU,50,50,1
Akron,Marshall,50,50,0
New Mexico,Rutgers,50,50,1
Middle Tennessee,Bowling Green,50,50,0
Temple,Penn State,50,50,1
Kansas,Memphis,50,50,1
Vanderbilt,Georgia Tech,50,50,1
Virginia,Connecticut,50,100,1
North Carolina A&T,Tulsa,100,50,1
Idaho,Washington State,100,50,1
Florida Atlantic,Kansas State,50,50,1
Eastern Kentucky,Ball State,100,50,1
UNLV,Central Michigan,50,50,1
Fresno State,Toledo,50,50,1
San Diego State,Northern Illinois,50,50,0
Florida Intl,UMass,100,50,1
Monmouth,Kent State,100,50,1
Western Kentucky,Miami (OH),50,50,0
James Madison,North Carolina,100,50,1
Pittsburgh,Oklahoma State,50,50,1
South Florida,Syracuse,50,50,0
Boston College,Virginia Tech,50,50,1
Western Michigan,Illinois,50,50,0
New Mexico State,Kentucky,50,50,1
East Carolina,South Carolina,50,50,1
Northern Colorado,Colorado State,100,50,1
UC Davis,Wyoming,100,50,1
Idaho State,Oregon State,100,50,1
Eastern Michigan,Charlotte,50,50,0
Old Dominion,NC State,50,50,1
Louisiana Monroe,Georgia Southern,100,50,1
Delaware,Wake Forest,100,50,1
Maryland,UCF,50,50,0
Navy,Tulane,50,50,0
Liberty,SMU,50,50,1
South Alabama,Louisiana,50,50,1
Louisiana Tech,Texas Tech,50,50,1
Troy,Southern Mississippi,50,100,0
Army,UTEP,50,50,0
Duke,Northwestern,50,50,1
Buffalo,Nevada,50,50,1
UCLA,BYU,50,50,0
Utah,San Jose State,50,50,0
Hawai'i,Arizona,50,50,1
