Virginia Tech,Pittsburgh,25,50,0
Akron,Buffalo,50,50,1
Ohio,Toledo,50,50,0
Appalachian State,Georgia Southern,50,50,0
California,USC,50,50,1
Navy,South Florida,22,50,1
San Diego State,Utah State,50,50,0
Air Force,Fresno State,50,50,0
Michigan,Michigan State,2,50,0
Clemson,Florida State,3,12,0
Washington,Utah,4,17,0
Louisville,Virginia,5,50,0
Northwestern,Ohio State,50,6,1
Nebraska,Wisconsin,7,11,1
Baylor,Texas,8,50,1
New Mexico State,Texas A&M,50,9,1
West Virginia,Oklahoma State,10,50,1
Boise State,Wyoming,13,50,1
Florida,Georgia,14,50,0
Auburn,Ole Miss,15,50,0
Kansas,Oklahoma,50,16,1
Tennessee,South Carolina,18,50,1
Penn State,Purdue,24,50,0
Kentucky,Missouri,50,50,0
Wagner,UMass,100,50,1
UCF,Houston,50,50,1
Connecticut,East Carolina,100,50,1
Duke,Georgia Tech,50,50,1
Kent State,Central Michigan,50,50,0
Kansas State,Iowa State,50,50,0
Minnesota,Illinois,50,50,0
Boston College,NC State,50,50,0
Cincinnati,Temple,50,50,1
Western Kentucky,Florida Atlantic,50,50,0
Army,Wake Forest,50,50,0
Miami,Notre Dame,50,50,1
Samford,Mississippi State,100,50,1
Maryland,Indiana,50,50,1
Texas Tech,TCU,50,50,0
Miami (OH),Eastern Michigan,50,50,0
SMU,Tulane,50,50,0
Georgia State,South Alabama,50,50,1
Arizona State,Oregon,50,50,1
Rice,Louisiana Tech,50,50,1
Marshall,Southern Mississippi,50,100,1
North Texas,UT San Antonio,50,100,1
Middle Tennessee,Florida Intl,50,100,0
Louisiana Monroe,Arkansas State,100,50,1
Old Dominion,UTEP,50,50,0
Tulsa,Memphis,50,50,0
UNLV,San Jose State,50,50,1
Washington State,Oregon State,50,50,0
Stanford,Arizona,50,50,0
New Mexico,Hawai'i,50,50,0
