Auburn,Mississippi State,21,50,0
Central Michigan,Temple,50,50,1
West Virginia,Marshall,23,50,0
UTEP,Houston,50,50,1
Penn State,Alabama,18,1,1
Miami,Ohio State,12,2,1
Tennessee Tech,TCU,100,4,1
Wyoming,Texas,50,5,1
Idaho,Nebraska,100,6,1
Oregon,Tennessee,7,50,0
South Florida,Florida,50,8,1
Iowa State,Iowa,50,9,1
Florida State,Oklahoma,17,10,1
San Jose State,Wisconsin,50,11,1
James Madison,Virginia Tech,100,13,0
Arkansas,Louisiana Monroe,14,100,0
Georgia Tech,Kansas,15,50,1
Virginia,USC,50,16,1
LSU,Vanderbilt,19,50,0
UNLV,Utah,50,20,1
Georgia,South Carolina,22,24,1
Stanford,UCLA,25,50,0
Texas Southern,Connecticut,100,100,1
Illinois State,Northwestern,100,50,1
Memphis,East Carolina,50,50,1
Duke,Wake Forest,50,50,1
South Dakota,Minnesota,100,50,0
Hawai'i,Army,50,50,0
Gardner-Webb,Akron,100,50,0
Indiana State,Cincinnati,100,50,1
Michigan State,Florida Atlantic,50,50,0
Western Illinois,Purdue,100,50,1
New Hampshire,Pittsburgh,100,50,1
Eastern Michigan,Miami (OH),50,50,1
Arkansas State,Louisiana,50,50,1
Presbyterian College,Clemson,100,50,1
Michigan,Notre Dame,50,50,0
Eastern Kentucky,Louisville,100,50,1
Kent State,Boston College,50,50,1
Colorado,California,50,50,1
Georgia Southern,Navy,50,50,1
BYU,Air Force,50,50,1
Morgan State,Maryland,100,50,1
Buffalo,Baylor,50,50,1
Louisiana Tech,Texas A&M,50,50,1
Rice,North Texas,50,50,0
Syracuse,Washington,50,50,1
Montana State,Washington State,100,50,1
Bowling Green,Tulsa,50,50,1
McNeese State,Missouri,100,50,1
Toledo,Ohio,50,50,0
Troy,Oklahoma State,50,50,1
Liberty,Ball State,50,50,0
Austin Peay,Middle Tennessee,100,50,1
North Dakota,Northern Illinois,100,50,1
Prairie View A&M,Southern Mississippi,100,100,1
Nicholls State,Western Michigan,100,50,1
Missouri State,Kansas State,100,50,1
NC State,UCF,50,50,0
Southern Illinois,Illinois,100,50,1
Western Kentucky,Kentucky,50,50,1
San Diego State,New Mexico State,50,50,0
Texas Tech,New Mexico,50,50,0
Idaho State,Utah State,100,50,1
Rutgers,Florida Intl,50,100,0
UAB,SMU,50,50,1
Ole Miss,Tulane,50,50,0
Northern Arizona,Arizona State,100,50,1
The Citadel,Arizona,100,50,1
Colorado State,Nevada,50,50,1
