Houston,BYU,25,33,315,200,9,323
Louisiana Tech,North Texas,42,21,260,175,98,104
Baylor,Buffalo,63,21,480,255,189,139
Toledo,Cincinnati,34,58,323,436,240,148
Wyoming,Oregon,14,48,284,293,155,263
Southern Mississippi,Alabama,12,52,207,214,56,333
Tennessee,Oklahoma,10,34,201,308,112,146
Georgia,South Carolina,35,38,191,271,217,176
Rice,Texas A&M,10,38,241,309,240,168
USC,Boston College,31,37,317,54,20,452
Louisiana Monroe,LSU,0,31,77,153,16,219
Purdue,Notre Dame,14,30,234,259,56,139
UCLA,Texas,20,17,226,196,217,126
Louisiana,Ole Miss,15,56,129,340,193,214
Arizona State,Colorado,38,24,203,313,223,232
East Carolina,Virginia Tech,28,21,427,298,75,91
UCF,Missouri,10,38,209,144,90,178
Louisville,Virginia,21,23,203,171,79,114
Kent State,Ohio State,0,66,79,344,47,284
Indiana,Bowling Green,42,45,347,395,235,176
Ohio,Marshall,14,44,236,448,141,257
Boise State,Connecticut,38,21,240,242,52,48
Georgia Southern,Georgia Tech,38,42,245,188,283,348
Pittsburgh,Florida Intl,42,25,101,236,321,57
Syracuse,Central Michigan,40,3,175,183,289,34
UMass,Vanderbilt,31,34,258,150,88,160
Air Force,Georgia State,48,38,224,414,315,118
UC Davis,Colorado State,21,49,200,452,179,224
Indiana State,Ball State,27,20,317,266,44,95
Kansas,Duke,3,41,95,180,202,331
Miami (OH),Michigan,10,34,165,184,33,276
NC State,South Florida,49,17,274,89,315,70
Arkansas,Texas Tech,49,28,61,252,438,101
Iowa State,Iowa,20,17,255,146,82,129
Mississippi State,South Alabama,35,3,226,288,288,57
Minnesota,TCU,7,30,169,258,99,169
Western Michigan,Idaho,45,33,241,381,243,45
Eastern Michigan,Old Dominion,3,17,72,187,143,180
Northern Illinois,UNLV,48,34,285,397,331,102
Western Kentucky,Middle Tennessee,47,50,593,218,125,323
UT San Antonio,Oklahoma State,13,43,133,315,73,162
Wake Forest,Utah State,24,36,257,331,-25,60
Tulsa,Florida Atlantic,21,50,269,341,94,177
Abilene Christian,Troy,38,35,312,286,181,131
Kentucky,Florida,30,36,369,295,81,237
Penn State,Rutgers,13,10,309,192,64,102
New Mexico State,UTEP,24,42,335,126,90,344
Navy,Texas State,35,21,117,231,352,211
Nebraska,Fresno State,55,19,282,241,280,105
Nevada,Arizona,28,35,321,278,108,229
