Akron,Buffalo,24,55,161,226,68,310
Toledo,Northern Illinois,24,27,209,190,263,226
Ball State,UMass,10,24,217,424,69,145
East Carolina,Cincinnati,46,54,425,436,154,150
California,USC,30,38,279,371,105,79
Tulsa,UCF,7,31,72,291,129,215
Mississippi State,Alabama,20,25,290,211,138,124
Florida State,Miami,30,26,304,316,114,176
Arizona State,Oregon State,27,35,264,251,103,247
Ohio State,Minnesota,31,24,200,85,289,218
Auburn,Georgia,7,34,142,123,150,289
Michigan State,Maryland,37,15,240,246,242,6
Washington,Arizona,26,27,259,242,245,133
Nebraska,Wisconsin,24,59,62,46,118,581
LSU,Arkansas,0,17,87,169,36,95
Northwestern,Notre Dame,43,40,284,287,263,211
Clemson,Georgia Tech,6,28,59,102,131,251
Utah,Stanford,20,17,177,104,70,190
Temple,Penn State,13,30,187,112,61,254
Army,Western Kentucky,24,52,40,178,293,383
South Carolina,Florida,23,20,206,60,95,218
Pittsburgh,North Carolina,35,40,218,276,305,226
Nevada,Air Force,38,45,275,129,223,342
Eastern Michigan,Western Michigan,7,51,283,360,87,137
Rice,Marshall,14,41,99,297,81,284
Wake Forest,NC State,13,42,161,83,58,362
Appalachian State,Arkansas State,37,32,255,147,294,167
Georgia Southern,Navy,19,52,73,71,375,394
Memphis,Tulane,38,7,178,196,156,155
Middle Tennessee,Florida Intl,28,38,286,231,142,144
Oklahoma,Texas Tech,42,30,133,393,384,93
Indiana,Rutgers,23,45,179,217,294,212
New Mexico,Utah State,21,28,154,150,246,272
Kentucky,Tennessee,16,50,168,297,94,214
Hawai'i,San Jose State,13,0,152,305,88,157
Troy,Idaho,34,17,231,277,293,127
Louisiana,Louisiana Monroe,34,27,174,483,282,-39
UNLV,BYU,23,42,204,325,199,267
Texas State,South Alabama,20,24,300,210,106,174
Texas,Oklahoma State,28,7,305,158,125,34
South Florida,SMU,14,13,211,189,167,68
North Texas,UTEP,17,35,107,87,100,351
San Diego State,Boise State,29,38,188,187,169,212
