Arkansas State,Louisiana,40,55,342,102,253,419
Connecticut,East Carolina,21,31,313,445,84,135
Miami,Virginia Tech,30,6,92,142,364,120
Oregon,California,59,41,326,367,264,193
Troy,South Alabama,13,27,145,106,164,296
BYU,Boise State,30,55,259,410,63,227
Mississippi State,Kentucky,45,31,216,401,326,103
Ole Miss,LSU,7,10,176,142,137,264
Alabama,Tennessee,34,20,286,202,183,181
South Carolina,Auburn,35,42,416,156,119,395
Michigan,Michigan State,11,35,125,227,61,219
Texas Tech,TCU,27,82,345,480,101,305
Texas,Kansas State,0,23,106,224,90,143
Ohio State,Penn State,31,24,74,224,219,16
Arizona State,Washington,24,10,180,139,105,151
Arizona,Washington State,59,37,294,489,157,54
Rutgers,Nebraska,24,42,205,163,143,292
USC,Utah,21,24,264,194,100,137
Syracuse,Clemson,6,16,82,209,88,166
West Virginia,Oklahoma State,34,10,238,242,210,194
Florida Atlantic,Marshall,16,35,179,218,209,328
UCLA,Colorado,40,37,200,267,309,233
UAB,Arkansas,17,45,62,211,133,273
Memphis,SMU,48,10,352,114,230,137
Minnesota,Illinois,24,28,240,140,171,123
Maryland,Wisconsin,7,52,129,216,46,311
North Texas,Rice,21,41,190,233,26,188
North Carolina,Virginia,28,27,275,284,99,159
Northern Illinois,Eastern Michigan,28,17,54,124,332,257
San Jose State,Navy,31,41,322,56,100,423
Ohio,Western Michigan,21,42,284,344,88,186
UMass,Toledo,35,42,445,225,52,295
Akron,Ball State,21,35,200,225,125,155
Georgia Southern,Georgia State,69,31,47,408,613,47
Kent State,Miami (OH),3,10,206,120,79,167
Georgia Tech,Pittsburgh,56,28,147,328,465,198
Central Michigan,Buffalo,20,14,231,233,110,38
Oregon State,Stanford,14,38,209,287,12,151
Boston College,Wake Forest,23,17,165,242,202,19
Louisiana Tech,Southern Mississippi,31,20,423,379,30,-31
Vanderbilt,Missouri,14,24,196,141,44,244
UNLV,Utah State,20,34,267,266,15,178
Wyoming,Colorado State,31,45,335,411,119,147
UTEP,UT San Antonio,34,0,191,32,160,38
Texas State,Louisiana Monroe,22,18,141,250,229,144
Nevada,Hawai'i,26,18,132,203,295,100
