Abilene Christian,Georgia State,37,38,403,413,95,153
Texas A&M,South Carolina,52,28,511,366,169,67
Boise State,Ole Miss,13,35,264,387,135,71
Wake Forest,Louisiana Monroe,10,17,97,189,-3,163
Eastern Illinois,Minnesota,20,42,310,156,99,182
Howard,Akron,0,41,68,400,148,113
Presbyterian College,Northern Illinois,3,55,58,211,69,424
Chattanooga,Central Michigan,16,20,150,173,106,148
Idaho State,Utah,14,56,158,351,179,238
Cal Poly,New Mexico State,10,28,6,158,259,197
Tulane,Tulsa,31,38,262,438,254,154
Rutgers,Washington State,41,38,281,532,215,6
Temple,Vanderbilt,37,7,207,224,144,54
Jacksonville State,Michigan State,7,45,222,354,22,211
BYU,Connecticut,35,10,308,284,205,71
Villanova,Syracuse,26,27,199,184,190,136
Bowling Green,Western Kentucky,31,59,313,569,152,139
Colorado State,Colorado,31,17,134,241,266,134
UT San Antonio,Houston,27,7,121,234,142,-26
UNLV,Arizona,13,58,252,434,119,353
Florida State,Oklahoma State,37,31,370,203,106,161
West Virginia,Alabama,23,33,365,250,28,288
South Dakota,Oregon,13,62,198,380,172,293
Louisiana Tech,Oklahoma,16,48,191,253,54,183
Ohio State,Navy,34,17,226,20,194,370
Arkansas,Auburn,21,45,175,293,153,302
UCLA,Virginia,28,20,242,266,116,120
UC Davis,Stanford,0,45,54,312,61,149
Clemson,Georgia,21,45,203,131,88,328
Wisconsin,LSU,24,28,50,239,268,126
Fresno State,USC,13,52,160,424,157,277
Rice,Notre Dame,17,48,226,295,141,281
Stephen F Austin,Kansas State,16,55,225,238,69,240
Florida Atlantic,Nebraska,7,55,95,286,105,498
Liberty,North Carolina,29,56,189,235,157,208
South Dakota State,Missouri,18,38,246,178,119,215
Washington,Hawai'i,17,16,162,207,174,217
Penn State,UCF,26,24,454,222,57,24
Delaware,Pittsburgh,0,62,31,92,26,409
Appalachian State,Michigan,14,52,127,210,153,350
North Dakota State,Iowa State,34,14,204,151,302,102
Youngstown State,Illinois,17,28,177,285,203,78
Indiana State,Indiana,10,28,140,111,30,455
Northern Iowa,Iowa,23,31,380,250,25,151
Western Michigan,Purdue,34,43,243,181,213,226
Troy,UAB,10,48,201,152,71,338
Tennessee-Martin,Kentucky,14,59,215,422,183,234
Wofford,Georgia Tech,19,38,55,282,271,226
Georgia Southern,NC State,23,24,192,291,246,173
Colgate,Ball State,10,30,137,203,90,311
Nicholls State,Air Force,16,44,200,19,63,539
Southern Utah,Nevada,19,28,224,303,156,244
Boston College,UMass,30,7,173,147,338,55
James Madison,Maryland,7,52,141,186,161,285
California,Northwestern,31,24,300,246,114,108
Duquesne,Buffalo,28,38,322,298,51,174
Hampton,Old Dominion,28,41,407,281,9,188
Marshall,Miami (OH),42,27,261,318,171,100
Montana,Wyoming,12,17,211,92,42,209
Portland State,Oregon State,14,29,83,328,131,176
William & Mary,Virginia Tech,9,34,117,266,76,222
Elon,Duke,13,52,190,292,138,275
Ohio,Kent State,17,14,262,264,175,31
New Hampshire,Toledo,20,54,338,360,37,306
Savannah State,Middle Tennessee,7,61,84,291,145,228
Bethune-Cookman,Florida Intl,14,12,149,143,90,43
Northern Arizona,San Diego State,7,38,188,205,124,194
Austin Peay,Memphis,0,63,30,242,116,303
Western Carolina,South Florida,31,36,378,191,80,294
Samford,TCU,14,48,56,355,87,200
Central Arkansas,Texas Tech,35,42,228,452,178,184
Montana State,Arkansas State,10,37,142,264,86,283
Southern,Louisiana,6,45,202,264,77,248
Arkansas-Pine Bluff,Texas State,0,65,88,319,127,378
Southern Mississippi,Mississippi State,0,49,212,349,71,201
UTEP,New Mexico,31,24,116,67,330,410
North Texas,Texas,7,38,15,190,79,163
North Carolina Central,East Carolina,7,52,104,374,70,208
SMU,Baylor,0,45,91,313,-24,261
Utah State,Tennessee,7,38,144,273,100,110
Miami,Louisville,13,31,174,206,70,130
