Arizona,Oregon,31,24,287,302,208,144
UCF,Houston,17,12,101,214,127,117
Florida Atlantic,Florida Intl,10,38,225,160,158,185
Utah State,BYU,35,20,321,271,136,154
Louisville,Syracuse,28,6,174,201,178,44
San Diego State,Fresno State,13,24,84,143,186,172
Wake Forest,Florida State,3,43,86,304,40,171
Alabama,Ole Miss,17,23,228,251,168,76
Oklahoma,TCU,33,37,309,318,152,151
LSU,Auburn,7,41,142,268,138,298
Texas A&M,Mississippi State,31,48,365,279,161,280
Baylor,Texas,28,7,111,144,278,190
Utah,UCLA,30,28,100,269,242,137
Stanford,Notre Dame,14,17,158,241,47,129
Nebraska,Michigan State,22,27,282,234,47,188
Vanderbilt,Georgia,17,44,188,202,132,243
Arizona State,USC,38,34,510,273,31,220
Wisconsin,Northwestern,14,20,138,182,284,203
Ohio State,Maryland,52,24,264,244,269,66
Iowa State,Oklahoma State,20,37,200,271,122,129
SMU,East Carolina,24,45,339,410,51,171
Texas Tech,Kansas State,13,45,301,290,46,245
Florida,Tennessee,10,9,76,205,156,28
Purdue,Illinois,38,27,202,450,349,65
Marshall,Old Dominion,56,14,237,85,354,201
Ball State,Army,24,33,173,48,157,425
Virginia Tech,North Carolina,34,17,186,198,171,125
Eastern Michigan,Akron,6,31,185,355,94,197
North Texas,Indiana,24,49,205,230,143,363
UMass,Miami (OH),41,42,389,437,165,120
Tulsa,Colorado State,17,42,263,298,127,234
NC State,Clemson,0,41,35,267,119,226
Ohio,Central Michigan,10,28,98,233,89,234
Buffalo,Bowling Green,35,36,134,321,234,187
New Mexico,UT San Antonio,21,9,87,229,283,112
Navy,Air Force,21,30,142,166,251,198
Oregon State,Colorado,36,31,278,308,167,123
Kansas,West Virginia,14,33,111,302,65,255
Kent State,Northern Illinois,14,17,244,198,83,181
South Alabama,Appalachian State,47,21,339,191,243,203
Louisiana Monroe,Arkansas State,14,28,276,284,72,288
Georgia State,Louisiana,31,34,287,266,138,195
Hawai'i,Rice,14,28,117,248,144,143
Idaho,Texas State,30,35,347,76,176,390
Toledo,Western Michigan,20,19,219,388,234,62
Michigan,Rutgers,24,26,178,402,158,74
UAB,Western Kentucky,42,39,300,319,291,184
UTEP,Louisiana Tech,3,55,143,187,81,256
Memphis,Cincinnati,41,14,311,255,299,97
Miami,Georgia Tech,17,28,245,53,107,318
Pittsburgh,Virginia,19,24,195,121,116,225
South Carolina,Kentucky,38,45,218,208,282,239
Georgia Southern,New Mexico State,36,28,18,334,419,183
UNLV,San Jose State,10,33,116,265,105,277
Boise State,Nevada,51,46,346,306,224,156
California,Washington State,60,59,527,734,62,78
