Louisiana,North Texas,50,50,1
Oregon,Arizona State,3,50,0
Houston,SMU,50,50,1
Connecticut,Syracuse,100,50,1
Alabama,Tennessee,1,50,0
South Carolina,Florida,7,2,1
Kansas State,West Virginia,4,13,0
BYU,Notre Dame,50,5,1
LSU,Texas A&M,6,18,0
Utah,Oregon State,50,8,1
Kansas,Oklahoma,50,9,1
Colorado,USC,50,10,1
Georgia,Kentucky,11,50,0
Middle Tennessee,Mississippi State,50,12,1
Florida State,Miami,14,50,0
Rutgers,Temple,15,50,0
South Florida,Louisville,50,16,1
Texas Tech,TCU,17,23,0
Virginia Tech,Clemson,50,19,1
Stanford,California,20,50,0
Cincinnati,Toledo,21,50,1
UNLV,Boise State,50,22,1
Iowa State,Oklahoma State,24,50,1
Baylor,Texas,50,25,1
Bowling Green,UMass,50,50,0
Purdue,Ohio State,50,50,1
Minnesota,Wisconsin,50,50,1
Northern Illinois,Akron,50,50,0
Auburn,Vanderbilt,50,50,1
Wake Forest,Virginia,50,50,0
Florida Intl,Troy,100,50,1
Army,Eastern Michigan,50,50,1
San Jose State,UT San Antonio,50,100,0
New Mexico State,Utah State,50,50,1
Boston College,Georgia Tech,50,50,1
Florida Atlantic,South Alabama,50,50,1
Nebraska,Northwestern,50,50,0
NC State,Maryland,50,50,0
Michigan State,Michigan,50,50,1
Rice,Tulsa,50,50,1
Pittsburgh,Buffalo,50,50,0
Ball State,Central Michigan,50,50,0
Western Michigan,Kent State,50,50,1
Indiana,Navy,50,50,1
Louisiana Monroe,Western Kentucky,100,50,0
East Carolina,UAB,50,50,0
North Carolina,Duke,50,50,1
New Mexico,Air Force,50,50,1
Idaho,Louisiana Tech,100,50,1
Marshall,Southern Mississippi,50,100,0
Tulane,UTEP,50,50,1
Penn State,Iowa,50,50,0
UCF,Memphis,50,50,0
Washington,Arizona,50,50,1
Wyoming,Fresno State,50,50,1
San Diego State,Nevada,50,50,0
