Clemson,NC State,26,14,244,213,171,165
Boise State,Fresno State,40,41,361,460,200,62
Florida A&M,Ohio State,0,76,30,215,50,388
Arizona State,Stanford,28,42,367,151,50,240
Auburn,LSU,21,35,224,229,213,228
Florida Intl,Louisville,0,72,27,254,0,210
Bethune-Cookman,Florida State,6,54,60,226,182,266
North Texas,Georgia,21,45,238,450,7,191
SMU,Texas A&M,13,42,341,316,93,265
New Mexico State,UCLA,13,59,146,394,187,298
Michigan,Connecticut,24,21,97,159,192,47
Savannah State,Miami,7,77,44,313,139,324
Idaho State,Washington,0,56,142,310,22,370
Maine,Northwestern,21,35,272,122,107,251
Tennessee,Florida,17,31,154,167,66,215
Louisiana Monroe,Baylor,7,70,220,470,75,311
Michigan State,Notre Dame,13,17,135,142,119,78
Purdue,Wisconsin,10,41,135,158,45,388
Texas State,Texas Tech,7,33,133,434,107,118
North Carolina,Georgia Tech,20,28,218,104,101,324
San Jose State,Minnesota,24,43,439,71,47,353
Vanderbilt,UMass,24,7,240,149,166,99
Marshall,Virginia Tech,21,29,228,181,133,201
Wake Forest,Army,25,11,132,86,228,271
Toledo,Central Michigan,38,17,166,214,252,156
Middle Tennessee,Florida Atlantic,42,35,150,321,296,182
Western Michigan,Iowa,3,59,135,188,74,258
Louisiana Tech,Kansas,10,13,289,279,154,117
Tulane,Syracuse,17,52,209,206,121,199
Pittsburgh,Duke,58,55,424,319,174,213
Ball State,Eastern Michigan,51,20,346,212,200,204
Jacksonville State,Georgia State,32,26,311,250,122,150
Austin Peay,Ohio,0,38,143,243,155,251
Houston,Rice,31,26,329,289,165,174
Northwestern State,UAB,28,52,194,212,150,242
VMI,Virginia,0,49,38,223,41,357
Utah State,USC,14,17,179,164,106,118
Kent State,Penn State,0,34,134,176,56,287
South Dakota State,Nebraska,20,59,238,310,227,335
Murray State,Bowling Green,7,48,146,378,166,282
West Virginia,Maryland,0,37,62,210,113,120
Cincinnati,Miami (OH),14,0,171,80,198,7
Arkansas State,Memphis,7,31,181,176,74,329
The Citadel,Old Dominion,58,59,113,363,453,179
Louisiana,Akron,35,30,304,321,156,134
Eastern Illinois,Northern Illinois,39,43,450,235,127,367
Morgan State,Western Kentucky,17,58,135,213,182,375
Oregon State,San Diego State,34,30,367,251,10,74
Troy,Mississippi State,7,62,139,316,47,235
Missouri,Indiana,45,28,343,377,280,98
Kansas State,Texas,21,31,275,225,115,227
UT San Antonio,UTEP,32,13,204,119,181,99
Hawai'i,Nevada,9,31,243,202,133,138
Western Illinois,UNLV,7,38,141,140,197,284
Wyoming,Air Force,56,23,373,127,249,346
Utah,BYU,20,13,273,260,129,183
Idaho,Washington State,0,42,174,346,79,71
