Cincinnati,Memphis,34,21,329,140,108,92
South Florida,Houston,23,35,311,293,53,95
Rice,North Texas,16,28,222,104,133,149
Louisiana Monroe,Troy,49,37,354,367,108,144
Arizona State,Washington State,55,21,275,300,282,2
USC,Oregon State,31,14,247,277,242,92
Miami,Florida State,14,41,192,325,83,192
Ohio State,Purdue,56,0,295,89,345,27
Clemson,Virginia,59,10,435,163,175,114
Tennessee,Missouri,3,31,240,163,94,339
Auburn,Arkansas,35,17,133,124,233,222
UTEP,Texas A&M,7,57,71,330,127,234
Mississippi State,South Carolina,16,34,235,147,150,160
Oklahoma State,Texas Tech,52,34,211,425,281,124
Nevada,Fresno State,23,41,206,487,218,160
Northern Illinois,UMass,63,19,258,169,354,155
Colorado,UCLA,23,45,247,273,134,139
Michigan,Michigan State,6,29,216,252,-48,142
Wisconsin,Iowa,28,9,144,179,218,110
Navy,Notre Dame,34,38,88,242,331,264
Virginia Tech,Boston College,27,34,391,93,55,196
Temple,Rutgers,20,23,203,371,119,69
Illinois,Penn State,17,24,321,240,90,250
Southern Mississippi,Marshall,13,61,323,332,74,304
Army,Air Force,28,42,109,111,308,343
Wake Forest,Syracuse,0,13,173,169,25,183
Middle Tennessee,UAB,24,21,170,57,259,299
Western Kentucky,Georgia State,44,28,241,325,203,85
Rhode Island,Old Dominion,14,66,170,348,98,285
Kent State,Akron,7,16,138,131,162,173
Iowa State,Kansas State,7,41,126,221,122,226
West Virginia,TCU,30,27,267,394,148,60
Arizona,California,33,28,261,289,187,130
Georgia,Florida,23,20,258,174,156,145
Northwestern,Nebraska,24,27,81,277,245,195
Minnesota,Indiana,42,39,325,269,248,227
UT San Antonio,Tulsa,34,15,114,221,286,157
Kansas,Texas,13,35,166,197,140,221
San Jose State,UNLV,34,24,180,265,312,86
Hawai'i,Utah State,10,47,260,370,59,163
Texas State,Idaho,37,21,228,181,108,145
New Mexico State,Louisiana,35,49,330,231,120,209
Tulane,Florida Atlantic,17,34,105,137,62,194
East Carolina,Florida Intl,34,13,299,194,74,73
Pittsburgh,Georgia Tech,10,21,233,84,-5,276
Eastern Michigan,Toledo,16,55,227,395,82,334
Alabama State,Kentucky,14,48,148,189,149,233
Arkansas State,South Alabama,17,16,160,228,189,143
Boise State,Colorado State,42,30,305,397,132,229
New Mexico,San Diego State,30,35,170,234,253,249
