Ohio,Bowling Green,0,49,116,253,56,207
Buffalo,Toledo,41,51,497,228,104,323
Ball State,Northern Illinois,27,48,324,345,170,224
Miami (OH),Kent State,6,24,64,147,112,300
Georgia Tech,Clemson,31,55,192,383,248,168
Marshall,Tulsa,45,34,456,161,163,184
Washington,UCLA,31,41,330,184,102,222
Alabama,Mississippi State,20,7,187,144,196,53
Syracuse,Florida State,3,59,104,298,143,225
Ohio State,Illinois,60,35,150,288,441,132
Stanford,USC,17,20,127,288,210,23
Texas Tech,Baylor,34,63,320,335,138,340
Utah,Oregon,21,44,181,288,116,145
Georgia,Auburn,38,43,415,243,117,323
Florida,South Carolina,14,19,107,213,200,164
Oklahoma State,Texas,38,13,197,238,183,151
Michigan State,Nebraska,41,28,193,210,168,182
UCF,Temple,39,36,404,382,253,136
Iowa State,Oklahoma,10,48,188,118,103,405
Oregon State,Arizona State,17,30,320,183,70,156
Houston,Louisville,13,20,121,203,74,129
Indiana,Wisconsin,3,51,122,122,102,554
Miami,Duke,30,48,379,185,186,358
Troy,Ole Miss,21,51,326,369,-13,382
Cincinnati,Rutgers,52,17,507,249,112,108
Purdue,Penn State,21,45,223,212,41,289
West Virginia,Kansas,19,31,242,61,144,315
Central Michigan,Western Michigan,27,22,167,147,118,164
Kentucky,Vanderbilt,6,22,120,197,142,116
North Carolina,Pittsburgh,34,27,173,313,149,46
NC State,Boston College,21,38,325,53,35,420
Florida Atlantic,Southern Mississippi,41,7,35,169,333,20
Maryland,Virginia Tech,27,24,135,210,184,54
Campbell,Old Dominion,14,42,278,419,144,80
Akron,UMass,14,13,208,151,133,172
UAB,East Carolina,14,63,210,347,144,278
Washington State,Arizona,24,17,319,200,101,195
Louisiana,Georgia State,35,21,234,298,248,183
Connecticut,SMU,21,38,227,353,158,107
Idaho State,BYU,13,59,128,157,159,421
TCU,Kansas State,31,33,249,257,99,154
South Alabama,Navy,14,42,180,168,120,351
Michigan,Northwestern,27,19,226,179,139,143
California,Colorado,24,41,214,364,197,121
Memphis,South Florida,23,10,59,198,183,127
Louisiana Tech,Rice,14,52,181,167,146,415
Colorado State,New Mexico,66,42,302,249,347,278
Texas State,Arkansas State,21,38,210,96,158,328
Florida Intl,UTEP,10,33,105,80,95,327
Wyoming,Boise State,7,48,210,283,55,241
San Diego State,Hawai'i,28,21,265,194,234,161
San Jose State,Nevada,16,38,326,206,58,276
