Georgia State,Troy,50,50,1
Tulsa,Houston,50,50,1
Georgia Tech,Louisville,50,50,0
Middle Tennessee,Marshall,50,50,0
Utah State,BYU,50,50,0
Alabama,Arkansas,1,50,0
Vanderbilt,Georgia,50,2,1
Indiana,Ohio State,50,3,1
Clemson,Wake Forest,4,50,0
LSU,Florida,5,22,1
Notre Dame,Virginia Tech,6,24,0
Texas,Oklahoma,19,7,0
Auburn,Mississippi State,8,50,1
Kansas,West Virginia,50,9,1
Washington,UCLA,10,50,0
SMU,UCF,50,12,1
Kentucky,Texas A&M,13,50,1
Utah,Stanford,50,14,0
Maryland,Michigan,50,15,1
Nebraska,Wisconsin,50,16,1
Florida State,Miami,50,17,1
Northwestern,Michigan State,50,20,0
Arizona State,Colorado,50,21,1
Boston College,NC State,50,23,1
Iowa State,Oklahoma State,50,25,0
Tulane,Cincinnati,50,50,1
Buffalo,Central Michigan,50,50,0
Eastern Michigan,Western Michigan,50,50,1
East Carolina,Temple,50,50,1
Missouri,South Carolina,50,50,1
Illinois,Rutgers,50,50,0
Syracuse,Pittsburgh,50,50,1
Northern Illinois,Ball State,50,50,0
Ohio,Kent State,50,50,0
Miami (OH),Akron,50,50,0
Navy,Air Force,50,50,1
Bowling Green,Toledo,50,50,1
South Alabama,Georgia Southern,50,50,1
San Diego State,Boise State,50,50,0
South Florida,UMass,50,50,0
Kansas State,Baylor,50,50,1
Iowa,Minnesota,50,50,0
UL Monroe,Ole Miss,50,50,1
New Mexico,UNLV,50,50,0
Old Dominion,Florida Atlantic,50,50,1
UAB,Louisiana Tech,50,50,0
UTSA,Rice,50,50,0
Louisiana,Texas State,50,50,0
UConn,Memphis,50,50,1
North Texas,UTEP,50,50,0
Liberty,New Mexico State,50,50,1
Washington State,Oregon State,50,50,0
California,Arizona,50,50,1
Colorado State,San Jose State,50,50,0
Fresno State,Nevada,50,50,0
Wyoming,Hawai'i,50,50,1
