Kent State,Buffalo,50,50,1
Ohio,Miami (OH),50,50,1
Toledo,Northern Illinois,50,50,1
Wake Forest,NC State,50,14,0
Louisville,Syracuse,50,13,1
Fresno State,Boise State,23,50,1
Mississippi State,Alabama,16,1,1
Clemson,Boston College,2,17,0
Florida State,Notre Dame,50,3,1
Michigan,Rutgers,4,50,0
Auburn,Georgia,24,5,1
Oklahoma State,Oklahoma,50,6,1
LSU,Arkansas,7,50,0
Washington State,Colorado,8,50,0
TCU,West Virginia,50,9,1
Ohio State,Michigan State,10,18,0
Kentucky,Tennessee,11,50,1
Navy,UCF,50,12,1
South Carolina,Florida,50,15,1
Texas,Texas Tech,19,50,0
Wisconsin,Penn State,50,20,1
Northwestern,Iowa,50,21,0
Baylor,Iowa State,50,22,1
Akron,Eastern Michigan,50,50,1
Tulsa,Memphis,50,50,1
SMU,UConn,50,50,0
Kansas,Kansas State,50,50,1
BYU,UMass,50,50,0
Lafayette,Army,100,50,1
Vanderbilt,Missouri,50,50,1
Ole Miss,Texas A&M,50,50,1
Illinois,Nebraska,50,50,1
Maryland,Indiana,50,50,1
North Carolina,Duke,50,50,1
Troy,Georgia Southern,50,50,0
UCLA,Arizona State,50,50,1
Charlotte,Marshall,50,50,1
Liberty,Virginia,50,50,1
Bowling Green,Central Michigan,50,50,0
Middle Tennessee,UTEP,50,50,0
North Texas,Old Dominion,50,50,1
New Mexico,Air Force,50,50,1
Virginia Tech,Pittsburgh,50,50,1
Purdue,Minnesota,50,50,1
San Jose State,Utah State,50,50,1
East Carolina,Tulane,50,50,1
Appalachian State,Texas State,50,50,0
Georgia State,Louisiana,50,50,1
UL Monroe,South Alabama,50,50,0
Arkansas State,Coastal Carolina,50,50,0
Western Kentucky,Florida Atlantic,50,50,1
Oregon,Utah,50,50,1
Miami,Georgia Tech,50,50,1
Florida International,UTSA,50,50,0
Rice,Louisiana Tech,50,50,1
Temple,Houston,50,50,0
South Florida,Cincinnati,50,50,1
Southern Mississippi,UAB,100,50,1
Oregon State,Stanford,50,50,1
California,USC,50,50,0
UNLV,San Diego State,50,50,0
Colorado State,Nevada,50,50,1
