TCU,SMU,16,50,0
Arkansas State,Alabama,50,1,1
Clemson,Texas A&M,2,50,0
Georgia,South Carolina,3,24,0
Rutgers,Ohio State,50,4,1
New Mexico,Wisconsin,50,5,1
UCLA,Oklahoma,50,6,1
Alabama State,Auburn,100,7,1
Ball State,Notre Dame,50,8,1
North Dakota,Washington,100,9,1
USC,Stanford,17,10,1
Southeastern Louisiana,LSU,100,11,1
William & Mary,Virginia Tech,100,12,1
Penn State,Pittsburgh,13,50,0
Youngstown State,West Virginia,100,14,1
Michigan State,Arizona State,15,50,1
Mississippi State,Kansas State,18,50,0
South Carolina State,UCF,100,19,1
UConn,Boise State,50,20,1
Western Michigan,Michigan,50,21,1
Savannah State,Miami,100,22,1
Portland State,Oregon,100,23,1
Kentucky,Florida,50,25,0
Towson,Wake Forest,100,50,1
Eastern Michigan,Purdue,50,50,0
Liberty,Army,50,50,1
Nevada,Vanderbilt,50,50,1
Arizona,Houston,50,50,1
Duke,Northwestern,50,50,0
Georgia Tech,South Florida,50,50,1
Georgia State,NC State,50,50,1
Holy Cross,Boston College,100,50,1
Air Force,Florida Atlantic,50,50,1
Kansas,Central Michigan,50,50,0
Colorado,Nebraska,50,50,0
Buffalo,Temple,50,50,0
Memphis,Navy,50,50,1
North Carolina,East Carolina,50,50,1
Wagner,Syracuse,100,50,1
Howard,Kent State,100,50,1
Morgan State,Akron,100,50,1
Lamar,Texas Tech,100,50,1
Southern Illinois,Ole Miss,100,50,1
East Tennessee State,Tennessee,100,50,1
Iowa State,Iowa,50,50,1
Maryland,Bowling Green,50,50,0
UMass,Georgia Southern,50,50,1
Appalachian State,Charlotte,50,50,0
Eastern Kentucky,Marshall,100,50,1
UT Martin,Middle Tennessee,100,50,1
Southern,Louisiana Tech,100,50,1
UL Monroe,Southern Mississippi,50,100,0
UAB,Coastal Carolina,50,50,1
Baylor,UTSA,50,50,0
Indiana State,Louisville,100,50,1
Wyoming,Missouri,50,50,1
Texas Southern,Texas State,100,50,1
Florida A&M,Troy,100,50,1
Samford,Florida State,100,50,1
Western Illinois,Illinois,100,50,1
Virginia,Indiana,50,50,1
Arkansas,Colorado State,50,50,1
Utah,Northern Illinois,50,50,0
Maine,Western Kentucky,100,50,0
Florida International,Old Dominion,50,50,0
Incarnate Word,North Texas,100,50,1
Fresno State,Minnesota,50,50,1
New Mexico State,Utah State,50,50,1
South Alabama,Oklahoma State,50,50,1
Tulsa,Texas,50,50,1
Nicholls,Tulane,100,50,1
Southern Utah,Oregon State,100,50,1
Cincinnati,Miami (OH),50,50,0
UTEP,UNLV,50,50,1
Sacramento State,San Diego State,100,50,1
California,BYU,50,50,0
San Jose State,Washington State,50,50,1
Rice,Hawai'i,50,50,1
