Troy,Florida Intl,50,100,1
Connecticut,Pittsburgh,100,50,1
Rice,Houston,50,17,1
Virginia,Miami,50,50,0
BYU,TCU,50,50,1
Baylor,Oklahoma State,50,3,1
Clemson,Georgia Tech,5,50,1
Stanford,USC,6,50,0
Washington State,Oregon,50,7,1
Oklahoma,Kansas State,9,8,0
Arkansas,Vanderbilt,10,50,0
Michigan State,Nebraska,11,14,1
Virginia Tech,Duke,12,50,0
South Carolina,Tennessee,13,50,0
Wisconsin,Ohio State,15,50,1
Missouri,Texas A&M,50,16,0
Purdue,Michigan,50,18,1
Illinois,Penn State,50,19,1
Iowa State,Texas Tech,50,20,0
Colorado,Arizona State,50,21,1
Georgia,Florida,22,50,0
Ole Miss,Auburn,50,23,1
Kansas,Texas,50,24,1
West Virginia,Rutgers,25,50,0
NC State,Florida State,50,50,1
Northwestern,Indiana,50,50,0
Syracuse,Louisville,50,50,1
UAB,Marshall,50,50,1
Central Michigan,Akron,50,50,0
Bowling Green,Kent State,50,50,1
Ball State,Western Michigan,50,50,1
Air Force,New Mexico,50,50,0
Boston College,Maryland,50,50,0
Western Kentucky,Louisiana Monroe,50,100,0
Iowa,Minnesota,50,50,1
Navy,Notre Dame,50,50,1
Buffalo,Miami (OH),50,50,1
SMU,Tulsa,50,50,1
Tulane,East Carolina,50,50,1
Wake Forest,North Carolina,50,50,1
Fordham,Army,100,50,1
Memphis,UCF,50,50,1
San Jose State,Louisiana Tech,50,50,1
Hawai'i,Idaho,50,100,0
Colorado State,UNLV,50,50,1
California,UCLA,50,50,1
Mississippi State,Kentucky,50,50,0
Oregon State,Utah,50,50,1
North Texas,Arkansas State,50,50,1
Louisiana,Middle Tennessee,50,50,0
Southern Mississippi,UTEP,100,50,0
Nevada,New Mexico State,50,50,0
Wyoming,San Diego State,50,50,0
Arizona,Washington,50,50,1
