Northern Illinois,Toledo,50,50,0
Temple,Ohio,50,50,1
Tulsa,UCF,50,50,0
Central Michigan,Kent State,50,50,1
USC,Colorado,50,50,0
LSU,Alabama,1,2,0
Kansas State,Oklahoma State,14,3,1
Stanford,Oregon State,4,50,0
Boise State,UNLV,5,50,0
Texas A&M,Oklahoma,50,6,1
South Carolina,Arkansas,9,7,1
Oregon,Washington,8,50,0
Northwestern,Nebraska,50,10,0
Houston,UAB,13,50,0
Michigan,Iowa,15,50,1
Minnesota,Michigan State,50,17,1
New Mexico State,Georgia,50,18,1
Arizona State,UCLA,19,50,1
Purdue,Wisconsin,50,20,1
Louisville,West Virginia,50,24,0
Syracuse,Connecticut,50,100,1
Vanderbilt,Florida,50,50,1
Kansas,Iowa State,50,50,1
Virginia,Maryland,50,50,0
North Carolina,NC State,50,50,1
Tulane,SMU,50,50,1
Duke,Miami,50,50,1
Troy,Navy,50,50,1
Army,Air Force,50,50,1
Louisiana Monroe,Louisiana,100,50,1
UTEP,Rice,50,50,1
Ole Miss,Kentucky,50,50,1
Florida Intl,Western Kentucky,100,50,1
Idaho,San Jose State,100,50,0
Arkansas State,Florida Atlantic,50,50,0
Washington State,California,50,50,1
Utah,Arizona,50,50,0
South Florida,Rutgers,50,50,1
Cincinnati,Pittsburgh,50,50,0
Missouri,Baylor,50,50,1
Middle Tennessee,Tennessee,50,50,1
Tennessee-Martin,Mississippi State,100,50,1
New Mexico,San Diego State,50,50,1
Notre Dame,Wake Forest,50,50,0
Louisiana Tech,Fresno State,50,50,0
Utah State,Hawai'i,50,50,0
