Appalachian State,Louisiana,24,0,201,128,171,139
Duke,Louisville,14,24,129,181,110,288
Memphis,Tulane,24,14,236,144,163,169
San Diego State,Fresno State,17,3,72,139,292,78
Mississippi State,BYU,21,28,223,165,163,146
Alabama,Tennessee,49,10,185,131,409,32
Ohio State,Wisconsin,30,23,226,214,185,236
NC State,Clemson,17,24,269,378,128,117
Nebraska,Indiana,27,22,208,245,152,88
Kansas,Baylor,7,49,134,207,83,246
Ole Miss,Arkansas,30,34,253,229,150,200
Tulsa,Houston,31,38,365,254,94,268
Wake Forest,Florida State,6,17,184,319,68,123
Colorado State,Boise State,23,28,189,218,184,226
North Carolina,Miami,20,13,299,224,162,139
Virginia Tech,Syracuse,17,31,307,405,161,156
Missouri,Florida,14,40,98,236,265,287
Kansas State,Oklahoma,17,38,225,372,110,138
West Virginia,Texas Tech,48,17,318,345,332,34
Utah,Oregon State,19,14,42,100,275,197
Western Michigan,Akron,41,0,207,153,378,130
Lafayette,Army,7,62,213,134,10,533
Vanderbilt,Georgia,17,16,109,346,62,75
Minnesota,Maryland,31,10,82,161,229,130
Iowa,Purdue,49,35,155,458,365,47
Illinois,Rutgers,24,7,92,182,228,203
Georgia Southern,Georgia Tech,24,35,168,172,167,265
Pittsburgh,Virginia,45,31,137,278,209,86
Eastern Michigan,Ohio,27,20,347,291,88,124
Kent State,Miami (OH),14,18,99,181,161,79
Western Kentucky,Middle Tennessee,44,43,391,434,130,171
Ball State,Buffalo,31,21,212,306,356,153
Bowling Green,Toledo,35,42,335,322,167,219
Central Michigan,Northern Illinois,34,28,254,165,230,174
Louisiana Tech,UMass,56,28,491,268,199,131
USC,Arizona,48,14,254,142,320,201
New Mexico,Air Force,45,40,70,280,373,251
Northwestern,Michigan State,54,40,281,424,209,51
Georgia State,Troy,21,31,381,235,37,128
New Mexico State,Idaho,23,55,366,482,62,169
Florida Intl,Charlotte,27,26,315,171,39,232
Florida Atlantic,Marshall,21,27,175,330,281,106
UT San Antonio,Rice,14,13,209,237,125,114
Texas State,Louisiana Monroe,34,40,193,179,162,298
South Alabama,Arkansas State,7,17,194,93,61,204
Connecticut,South Florida,27,42,306,213,72,316
Iowa State,Texas,6,27,182,296,98,209
Southern Mississippi,LSU,10,45,161,276,81,183
Stanford,Notre Dame,17,10,120,154,176,153
Temple,UCF,26,25,167,210,197,86
Arizona State,Colorado,16,40,149,265,50,315
UCLA,Washington State,21,27,258,261,43,95
Nevada,San Jose State,10,14,144,142,113,137
UNLV,Hawai'i,41,38,279,217,256,229
