Stanford,Washington,13,17,170,177,68,136
Hawai'i,BYU,0,47,108,144,41,394
Ole Miss,Alabama,14,33,138,180,80,125
Oregon,Washington State,51,26,169,410,300,-8
Towson,LSU,22,38,103,238,188,158
Florida State,South Florida,30,17,242,143,182,125
Tennessee,Georgia,44,51,281,286,197,274
Baylor,West Virginia,63,70,581,656,119,151
Texas,Oklahoma State,41,36,304,301,136,275
Ohio State,Michigan State,17,16,179,269,204,34
TCU,SMU,24,16,102,190,54,30
Clemson,Boston College,45,31,367,369,209,51
Louisville,Southern Mississippi,21,17,85,25,184,224
Wisconsin,Nebraska,27,30,239,181,56,259
Boise State,New Mexico,32,29,311,44,203,324
Buffalo,Connecticut,17,24,220,227,141,133
Middle Tennessee,Georgia Tech,49,28,246,187,264,238
Indiana,Northwestern,29,44,266,310,159,394
Penn State,Illinois,35,7,211,292,173,74
Missouri,UCF,21,16,257,267,89,128
Ball State,Kent State,43,45,445,295,112,166
NC State,Miami,37,44,440,566,224,85
Arkansas,Texas A&M,10,58,373,498,142,218
Colorado State,Air Force,21,42,312,57,129,459
Miami (OH),Akron,56,49,516,446,189,183
Nevada,Texas State,34,21,286,186,273,68
Tulsa,UAB,49,42,237,337,241,1
Marshall,Purdue,41,51,439,294,95,149
Louisiana Monroe,Tulane,63,10,331,160,222,-9
Virginia Tech,Cincinnati,24,27,242,392,160,103
San Jose State,Navy,12,0,280,74,108,70
Central Michigan,Northern Illinois,24,55,332,215,130,407
Troy,South Alabama,31,10,281,59,214,193
Ohio,UMass,37,34,229,373,274,138
Houston,Rice,35,14,361,274,247,69
Idaho,North Carolina,0,66,109,288,80,287
Louisiana Tech,Virginia,44,38,227,480,158,145
Rhode Island,Bowling Green,8,48,75,332,96,206
Arizona State,California,27,17,293,126,116,159
North Texas,Florida Atlantic,20,14,251,142,56,159
UCLA,Colorado,42,14,281,226,211,83
Florida Intl,Louisiana,20,48,204,314,55,187
Texas Tech,Iowa State,24,13,332,73,63,116
Toledo,Western Michigan,37,17,243,232,278,173
UNLV,Utah State,13,35,188,426,117,138
San Diego State,Fresno State,40,52,160,536,179,110
