Texas A&M,Oklahoma State,35,38,440,306,126,67
BYU,Utah State,16,31,285,192,65,242
Florida,Alabama,6,31,210,105,79,170
Ohio State,Illinois,24,13,94,149,213,119
Boise State,New Mexico State,59,0,309,98,299,118
Stanford,Oregon,31,52,346,238,177,388
TCU,Colorado State,27,0,128,123,346,45
Texas,Oklahoma,20,28,293,259,107,124
Louisiana Monroe,Auburn,3,52,248,283,38,233
Wisconsin,Michigan State,24,34,149,285,165,175
Tennessee,LSU,14,16,162,232,96,219
Miami,Clemson,30,21,225,157,171,162
Michigan,Indiana,42,35,277,506,297,88
Virginia Tech,NC State,41,30,143,370,317,145
Vanderbilt,Connecticut,21,40,192,179,169,196
Northwestern,Minnesota,29,28,312,205,177,165
Kansas,Baylor,7,55,189,434,99,244
Alcorn State,Mississippi State,16,49,235,347,121,230
Temple,Army,42,35,151,136,256,235
Ohio,Eastern Michigan,30,17,220,228,194,166
Kentucky,Ole Miss,35,42,300,96,124,211
Kent State,Miami (OH),21,27,165,309,132,52
Tulane,Rutgers,17,14,208,230,37,148
Idaho,Western Michigan,33,13,396,115,97,80
Navy,Air Force,6,14,114,87,209,292
Ball State,Central Michigan,31,17,134,330,306,76
Washington State,UCLA,28,42,341,130,73,437
East Carolina,North Carolina,17,42,283,197,64,263
Buffalo,Bowling Green,28,26,242,182,200,9
Florida Intl,Pittsburgh,17,44,246,169,93,300
UTEP,New Mexico,38,20,266,144,169,98
Northern Illinois,Akron,50,14,299,143,228,129
Arizona State,Oregon State,28,31,239,260,161,156
Florida Atlantic,South Florida,3,31,201,183,72,136
Georgia,Colorado,27,29,238,172,188,235
Louisville,Arkansas State,34,24,323,241,267,200
Wyoming,Toledo,20,15,180,188,93,190
UC Davis,San Jose State,14,13,230,254,37,114
Notre Dame,Boston College,31,13,209,289,112,5
Marshall,Southern Mississippi,16,41,128,176,45,205
Cal Poly,Fresno State,17,38,27,210,203,253
Louisiana Tech,Hawai'i,21,41,228,536,127,115
