Cincinnati,NC State,19,30,343,340,75,158
Kansas,Southern Mississippi,16,31,166,160,136,202
California,Nevada,31,52,287,181,225,316
Alabama,Duke,62,13,320,164,315,146
Ohio,Ohio State,7,43,82,305,76,158
Boise State,Wyoming,51,6,373,182,275,-21
Baylor,TCU,10,45,186,267,99,291
Portland State,Oregon,0,69,93,140,74,528
Texas,Texas Tech,24,14,246,200,93,-14
Nebraska,Washington,56,21,169,79,383,175
Iowa,Arizona,27,34,322,325,29,63
Florida,Tennessee,31,17,175,293,150,29
Arizona State,Wisconsin,19,20,225,247,169,194
Arkansas,Georgia,31,24,384,288,53,139
Furman,South Carolina,19,38,301,196,51,182
Utah,New Mexico,56,14,252,188,180,69
Mississippi State,LSU,7,29,122,99,152,167
Clemson,Auburn,24,27,228,213,187,221
USC,Minnesota,32,21,203,243,216,83
Wake Forest,Stanford,24,68,113,232,207,303
UMass,Michigan,37,42,234,249,217,284
Maryland,West Virginia,17,31,293,293,-10,201
Kent State,Penn State,0,24,183,220,58,162
Houston,UCLA,13,31,255,103,108,266
Louisville,Oregon State,28,35,293,153,165,177
Georgia Tech,North Carolina,30,24,76,217,372,143
Connecticut,Temple,16,30,160,179,240,194
North Texas,Army,0,24,126,50,95,292
Northern Illinois,Illinois,22,28,243,74,163,319
Iowa State,Kansas State,20,27,132,112,171,262
Ball State,Purdue,13,24,128,204,150,203
Vanderbilt,Ole Miss,28,14,76,196,227,195
East Carolina,Virginia Tech,27,49,278,209,110,249
Colorado State,Miami (OH),10,31,327,257,1,68
Washington State,SMU,21,35,298,307,66,140
BYU,Florida State,10,34,177,165,76,278
Troy,UAB,33,34,439,396,150,159
Central Michigan,Eastern Michigan,52,14,270,289,269,76
Indiana,Western Kentucky,38,21,374,155,100,144
Navy,Louisiana Tech,37,23,226,271,297,154
Toledo,Western Michigan,37,24,194,449,95,13
Tulsa,Oklahoma State,28,65,231,586,199,148
Middle Tennessee,Memphis,17,24,253,142,67,158
Northwestern,Rice,30,13,324,302,144,86
Florida Intl,Texas A&M,20,27,117,229,115,206
San Diego State,Missouri,24,27,196,352,250,89
Marshall,Bowling Green,28,44,191,323,185,101
Akron,Kentucky,10,47,147,254,67,290
Maine,Syracuse,14,38,160,270,66,78
Southern Utah,San Jose State,11,16,266,208,79,57
Notre Dame,Michigan State,31,34,375,296,92,203
Fresno State,Utah State,41,24,152,129,230,205
New Mexico State,UTEP,10,42,200,246,96,249
UNLV,Idaho,7,30,177,228,59,122
