Toledo,Northern Illinois,30,65,206,170,194,422
Miami (OH),Bowling Green,24,21,246,199,156,44
East Carolina,UAB,54,42,364,423,128,127
Boise State,Idaho,52,14,238,241,199,101
Ball State,Buffalo,20,3,178,63,149,88
Oregon,California,15,13,176,73,158,124
Georgia,Auburn,31,49,307,158,81,315
San Diego State,TCU,35,40,285,257,38,226
Louisiana Monroe,LSU,0,51,84,111,123,180
Stanford,Arizona State,17,13,303,163,128,110
Indiana,Wisconsin,20,83,148,263,167,338
Kansas,Nebraska,3,20,43,172,72,230
Penn State,Ohio State,14,38,159,142,113,314
Oklahoma State,Texas,33,16,429,231,123,142
Mississippi State,Alabama,10,30,176,284,149,175
Iowa,Northwestern,17,21,291,346,101,101
Utah,Notre Dame,3,28,211,136,71,127
UTEP,Arkansas,21,58,252,258,117,326
Texas Tech,Oklahoma,7,45,163,321,182,246
Kansas State,Missouri,28,38,270,218,187,232
USC,Arizona,24,21,177,372,205,51
Virginia Tech,North Carolina,26,10,273,220,169,117
Nevada,Fresno State,35,34,175,208,245,250
South Carolina,Florida,36,14,163,208,239,35
Texas A&M,Baylor,42,30,280,244,147,291
Miami,Georgia Tech,35,10,230,106,277,308
Boston College,Duke,21,16,241,327,126,4
South Florida,Louisville,24,21,101,146,172,182
Cincinnati,West Virginia,10,37,253,188,60,245
Southern Mississippi,UCF,31,21,267,204,150,145
Michigan,Purdue,27,16,208,142,202,124
Ole Miss,Tennessee,14,52,114,341,196,118
Vanderbilt,Kentucky,20,38,234,239,202,341
BYU,Colorado State,49,10,242,302,284,83
Wake Forest,NC State,3,38,99,343,110,59
Army,Kent State,45,28,149,226,233,185
Eastern Michigan,Western Michigan,30,45,247,349,277,169
Memphis,Marshall,13,28,231,279,40,118
Western Kentucky,Arkansas State,36,35,191,312,237,142
North Texas,Middle Tennessee,23,17,175,206,279,167
Central Michigan,Navy,37,38,403,33,101,437
Florida Intl,Troy,52,35,233,329,448,108
Rice,Tulane,49,54,298,367,252,155
Syracuse,Rutgers,13,10,257,143,91,169
Washington State,Oregon State,31,14,181,207,221,97
New Mexico,Air Force,23,48,125,88,159,373
Louisiana Tech,New Mexico State,41,20,184,219,242,150
Louisiana,Florida Atlantic,23,24,271,201,173,139
Utah State,San Jose State,38,34,274,331,261,118
Clemson,Florida State,13,16,241,223,152,97
Wyoming,UNLV,16,42,150,181,133,197
