Marshall,Ohio State,7,45,165,259,44,280
Florida A&M,Miami,0,45,120,259,52,155
USC,Hawai'i,49,36,284,483,246,129
Pittsburgh,Utah,24,27,200,283,82,122
Presbyterian College,Wake Forest,13,53,308,94,70,415
Southeast Missouri State,Ball State,10,27,118,91,125,243
Rhode Island,Buffalo,0,31,189,338,62,91
Hampton,Central Michigan,0,33,101,272,49,168
Murray State,Kent State,10,41,302,295,-65,137
Minnesota,Middle Tennessee,24,17,168,172,281,146
Southern Mississippi,South Carolina,13,41,352,238,67,224
Norfolk State,Rutgers,0,31,135,166,25,268
Towson,Indiana,17,51,165,205,227,155
Florida Atlantic,UAB,32,31,279,87,90,345
Northern Illinois,Iowa State,10,27,101,269,156,138
Southeastern Louisiana,Tulane,21,27,220,158,64,123
North Dakota,Idaho,0,45,128,451,148,126
Eastern Washington,Nevada,24,49,280,339,162,214
Villanova,Temple,24,31,176,222,139,122
Arizona,Toledo,41,2,423,118,105,80
San Jose State,Alabama,3,48,95,335,89,257
Miami (OH),Florida,12,34,220,113,4,99
Texas,Rice,34,17,172,163,197,88
Oregon State,TCU,21,30,188,181,73,278
Utah State,Oklahoma,24,31,375,248,80,195
Western Kentucky,Nebraska,10,49,128,249,179,289
Eastern Illinois,Iowa,7,37,105,270,65,179
New Mexico,Oregon,0,72,84,351,25,369
Wisconsin,UNLV,41,21,197,127,278,112
South Carolina State,Georgia Tech,10,41,94,12,178,372
Tennessee Tech,Arkansas,3,44,124,326,79,196
LSU,North Carolina,30,24,172,458,162,24
Youngstown State,Penn State,14,44,197,239,75,132
Samford,Florida State,6,59,252,296,77,185
Arkansas State,Auburn,26,52,351,246,43,367
Louisiana,Georgia,7,55,132,193,14,184
Coastal Carolina,West Virginia,0,31,123,216,63,184
Western Michigan,Michigan State,14,38,243,201,85,297
Illinois,Missouri,13,23,90,295,200,98
Weber State,Boston College,20,38,281,223,104,188
Northwestern State,Air Force,21,65,265,179,62,437
Colorado,Colorado State,24,3,221,208,115,49
Jacksonville State,Ole Miss,49,48,265,251,103,237
Purdue,Notre Dame,12,23,254,215,102,153
Kentucky,Louisville,23,16,236,140,230,190
Connecticut,Michigan,10,30,205,186,138,287
UCLA,Kansas State,22,31,134,98,193,313
North Texas,Clemson,10,35,292,176,193,246
UC Davis,California,3,52,82,287,14,230
Western Carolina,NC State,7,48,128,361,86,129
Richmond,Virginia,13,34,198,294,144,205
Tennessee-Martin,Tennessee,0,50,90,206,56,332
Syracuse,Akron,29,3,238,121,202,55
South Dakota,UCF,7,38,115,241,116,231
Sacramento State,Stanford,17,52,124,326,54,213
Elon,Duke,27,41,293,357,125,192
North Dakota State,Kansas,6,3,106,214,73,96
Louisiana Tech,Grambling State,20,6,212,175,140,102
Stephen F Austin,Texas A&M,7,48,238,361,31,192
Memphis,Mississippi State,7,49,202,380,41,197
Sam Houston State,Baylor,3,34,114,267,88,200
Wofford,Ohio,10,33,0,116,220,230
Washington State,Oklahoma State,17,65,224,270,112,291
Bowling Green,Troy,27,30,231,282,108,207
Stony Brook,South Florida,14,59,120,383,142,180
Northwestern,Vanderbilt,23,21,250,247,143,192
Texas State,Houston,28,68,184,350,180,151
Nicholls State,San Diego State,0,47,100,313,88,218
Southern Utah,Wyoming,20,28,204,344,191,36
Arkansas-Pine Bluff,UTEP,10,31,218,231,76,234
Cincinnati,Fresno State,14,28,290,252,15,49
Portland State,Arizona State,9,54,222,314,54,242
Tulsa,East Carolina,49,51,408,394,180,155
SMU,Texas Tech,27,35,241,377,109,72
Boise State,Virginia Tech,33,30,234,198,168,128
Navy,Maryland,14,17,78,22,412,261
