Troy,Middle Tennessee,42,13,294,226,238,28
UAB,UCF,7,42,159,169,116,228
Nebraska,Kansas State,48,13,145,144,451,180
Oklahoma State,Louisiana,54,28,360,363,141,34
Connecticut,Rutgers,24,27,153,390,131,88
Alabama,South Carolina,21,35,356,206,36,110
Indiana,Ohio State,10,38,141,367,69,130
Oregon,Washington State,43,23,330,271,234,91
Toledo,Boise State,14,57,246,293,65,207
Wyoming,TCU,0,45,119,281,75,305
Auburn,Kentucky,37,34,210,229,311,110
Oregon State,Arizona,29,27,418,460,93,101
Utah,Iowa State,68,27,354,182,239,170
Arkansas,Texas A&M,24,17,332,224,132,112
LSU,Florida,33,29,232,174,161,89
Florida State,Miami,45,17,173,246,298,189
USC,Stanford,35,37,396,291,108,193
Michigan State,Michigan,34,17,309,224,249,162
Minnesota,Wisconsin,23,41,267,223,96,250
Colorado,Missouri,0,26,274,233,61,119
Colorado State,Air Force,27,49,142,185,285,248
Syracuse,South Florida,13,9,159,158,178,95
Boston College,NC State,17,44,181,369,99,75
Illinois,Penn State,33,13,155,186,282,65
Central Michigan,Virginia Tech,21,45,287,166,135,230
Western Michigan,Ball State,45,16,281,109,209,239
Baylor,Texas Tech,38,45,434,484,80,173
Tennessee,Georgia,14,41,287,284,9,136
Bowling Green,Ohio,25,49,277,123,137,257
Memphis,Louisville,0,56,223,275,39,299
Army,Tulane,41,23,31,256,312,63
Western Kentucky,Florida Intl,21,28,219,108,106,235
Akron,Kent State,17,28,189,193,62,75
UNLV,West Virginia,10,49,201,231,96,219
Pittsburgh,Notre Dame,17,23,286,262,110,87
Clemson,North Carolina,16,21,214,180,91,91
Virginia,Georgia Tech,21,33,264,59,137,477
UCLA,California,7,35,150,106,26,304
Utah State,Louisiana Tech,6,24,95,154,122,280
San Diego State,BYU,21,24,229,154,53,271
Navy,Wake Forest,28,27,98,326,274,77
Arkansas State,North Texas,24,19,182,94,158,215
Eastern Michigan,Vanderbilt,6,52,121,362,105,205
Miami (OH),Cincinnati,3,45,237,234,42,384
Florida Atlantic,Louisiana Monroe,17,20,149,368,140,80
East Carolina,Southern Mississippi,44,43,314,263,33,167
Mississippi State,Houston,47,24,130,361,409,47
Tulsa,SMU,18,21,234,394,135,106
Rice,UTEP,24,44,210,327,141,136
Arizona State,Washington,24,14,304,219,99,145
Hawai'i,Fresno State,49,27,381,281,96,104
