Louisiana Tech,Boise State,20,49,246,319,172,163
Florida State,NC State,24,28,210,199,177,189
West Virginia,Connecticut,13,16,168,183,254,112
Auburn,Ole Miss,51,31,238,189,343,218
Oregon,USC,53,32,290,271,311,113
TCU,UNLV,48,6,257,128,273,69
Michigan State,Iowa,6,37,235,190,31,162
Missouri,Nebraska,17,31,243,140,142,328
Utah,Air Force,28,23,148,203,179,210
Colorado,Oklahoma,10,43,201,494,76,147
Stanford,Washington,41,0,192,104,278,19
Oklahoma State,Kansas State,24,14,298,184,213,111
Vanderbilt,Arkansas,14,49,76,428,117,138
Tennessee,South Carolina,24,38,352,232,92,212
Kentucky,Mississippi State,17,24,285,111,89,214
Miami,Virginia,19,24,277,176,179,185
Baylor,Texas,30,22,243,261,109,171
Northwestern,Indiana,20,17,238,308,155,65
Clemson,Boston College,10,16,176,141,88,169
Louisville,Pittsburgh,3,20,101,123,103,132
VMI,Army,7,29,162,70,123,316
Purdue,Illinois,10,44,59,220,153,187
Syracuse,Cincinnati,31,7,153,175,137,109
UAB,Southern Mississippi,50,49,241,394,223,194
Northern Illinois,Western Michigan,28,21,214,369,210,44
Akron,Temple,0,30,161,214,20,190
Louisiana,Ohio,31,38,423,246,73,174
Kansas,Iowa State,16,28,162,181,119,232
San Diego State,Wyoming,48,38,378,239,76,152
Tulsa,Notre Dame,28,27,222,341,203,124
North Texas,Western Kentucky,33,6,94,120,311,156
UTEP,Marshall,12,16,254,138,87,175
Texas Tech,Texas A&M,27,45,377,467,96,174
California,Oregon State,7,35,241,232,23,179
Wake Forest,Maryland,14,62,196,185,-3,261
William & Mary,North Carolina,17,21,262,245,51,183
Florida,Georgia,34,31,240,336,231,126
SMU,Tulane,31,17,372,128,184,270
Ball State,Kent State,14,33,200,276,72,176
Duke,Navy,34,31,316,243,142,148
Troy,Louisiana Monroe,14,28,178,256,118,191
Miami (OH),Buffalo,21,9,246,249,66,55
East Carolina,UCF,35,49,328,159,111,265
Bowling Green,Central Michigan,17,14,208,155,107,99
Toledo,Eastern Michigan,42,7,240,243,200,100
Florida Intl,Florida Atlantic,9,21,220,181,150,182
San Jose State,New Mexico State,27,29,361,259,70,180
New Mexico,Colorado State,14,38,141,263,96,328
Houston,Memphis,56,17,403,109,248,229
Washington State,Arizona State,0,42,300,375,8,118
Michigan,Penn State,31,41,190,271,233,185
Idaho,Hawai'i,10,45,335,377,56,141
