Bowling Green,Buffalo,30,29,317,168,48,262
Virginia Tech,East Carolina,16,3,141,171,242,110
Miami (OH),Temple,32,34,458,152,52,224
Eastern Michigan,Northern Illinois,6,50,97,134,100,418
Boise State,Louisiana Tech,45,35,354,130,152,136
Vanderbilt,Florida,3,27,100,255,99,148
UCF,Texas,3,35,107,479,75,67
LSU,Alabama,15,24,185,278,95,176
Northwestern,Iowa,17,10,131,230,130,65
Connecticut,Cincinnati,45,47,263,480,201,231
TCU,San Diego State,55,12,239,184,312,92
Oregon,Stanford,42,51,346,253,236,254
Wake Forest,Georgia Tech,27,30,289,69,28,412
Ohio State,Penn State,24,7,125,138,228,76
USC,Arizona State,14,9,117,280,146,81
Syracuse,Pittsburgh,10,37,186,245,144,247
New Mexico,Utah,14,45,270,306,82,251
Houston,Tulsa,46,45,538,360,173,200
Virginia,Miami,17,52,102,272,74,268
Washington State,Arizona,7,48,152,177,59,294
Oklahoma State,Iowa State,34,8,142,202,331,54
Oregon State,California,31,14,342,210,94,39
Wisconsin,Indiana,31,28,194,330,294,63
Navy,Notre Dame,23,21,59,465,348,60
Oklahoma,Nebraska,3,10,264,50,80,141
Western Michigan,Michigan State,14,49,140,389,94,219
Purdue,Michigan,38,36,370,237,127,215
Illinois,Minnesota,35,32,244,271,113,50
Louisville,West Virginia,9,17,130,109,201,173
South Carolina,Arkansas,16,33,343,348,53,76
Kansas,Kansas State,10,17,258,74,60,266
Tennessee Tech,Georgia,0,38,119,165,-13,304
Eastern Kentucky,Kentucky,12,37,142,219,127,234
Maryland,NC State,31,38,170,344,108,139
Texas A&M,Colorado,34,35,244,331,132,166
Furman,Auburn,31,63,200,373,87,282
Florida Atlantic,UAB,29,56,333,299,130,330
Baylor,Missouri,40,32,456,515,38,10
BYU,Wyoming,52,0,313,130,231,112
Rice,SMU,28,31,252,248,77,96
UTEP,Tulane,38,45,256,283,260,167
Army,Air Force,7,35,44,159,192,160
Kent State,Akron,20,28,377,261,38,168
Louisiana,Arkansas State,21,18,229,205,147,57
Duke,North Carolina,6,19,139,131,12,192
Louisiana Monroe,North Texas,33,6,283,212,172,79
Florida Intl,Middle Tennessee,21,48,223,213,146,385
Troy,Western Kentucky,40,20,279,225,201,226
Memphis,Tennessee,28,56,217,433,210,137
Northern Arizona,Ole Miss,14,38,249,264,121,161
Florida State,Clemson,24,40,267,243,128,241
Colorado State,UNLV,16,35,223,157,201,174
Utah State,Hawai'i,36,49,377,343,102,360
Fresno State,Idaho,31,21,167,240,181,230
Nevada,San Jose State,62,7,148,258,517,30
