Clemson,Georgia Tech,26,7,304,29,138,95
USC,Utah,27,31,253,270,213,186
Wyoming,Eastern Michigan,24,27,234,261,79,239
TCU,SMU,33,3,452,244,137,76
Kent State,Alabama,0,48,84,217,82,285
Louisville,Marshall,59,28,417,59,273,148
Penn State,Michigan,10,49,121,189,70,326
Houston,Texas State,64,3,320,109,243,33
Stanford,UCLA,22,13,143,248,207,77
Wisconsin,Michigan State,30,6,195,250,122,75
Washington,Arizona,35,28,160,167,352,308
Arkansas,Texas A&M,24,45,371,225,120,366
Georgia,Ole Miss,14,45,166,330,230,180
Florida State,South Florida,55,35,169,160,478,290
Florida,Tennessee,28,38,296,319,106,179
Oklahoma State,Baylor,24,35,279,387,213,136
LSU,Auburn,13,18,118,234,220,154
Nebraska,Northwestern,24,13,246,251,310,137
Nevada,Purdue,14,24,185,300,68,166
San Jose State,Iowa State,10,44,155,316,177,187
Charlotte,Temple,20,48,198,297,231,210
Iowa,Rutgers,14,7,162,190,193,193
Colorado State,Minnesota,24,31,211,174,158,243
East Carolina,Virginia Tech,17,54,362,295,81,167
Central Michigan,Virginia,35,49,402,421,93,148
Syracuse,Connecticut,31,24,407,281,62,144
Wagner,Boston College,10,42,62,190,45,300
Gardner-Webb,Ohio,21,37,156,310,190,221
Miami (OH),Cincinnati,20,27,248,276,65,185
Western Illinois,Northern Illinois,28,23,315,251,131,301
Appalachian State,Akron,45,38,280,353,307,133
Boise State,Oregon State,38,24,238,191,274,96
BYU,West Virginia,32,35,241,332,280,149
Duke,Notre Dame,38,35,290,381,208,153
Mississippi State,UMass,47,35,305,273,293,138
Pittsburgh,North Carolina,36,37,140,453,281,18
UT San Antonio,Old Dominion,19,33,211,207,131,238
Wake Forest,Indiana,33,28,172,496,180,115
Delaware State,Missouri,0,79,96,430,44,268
Vanderbilt,Western Kentucky,31,30,279,291,110,205
Tulsa,Fresno State,48,41,281,276,344,177
Colorado,Oregon,41,38,333,293,260,215
Ball State,Florida Atlantic,31,27,262,324,226,121
North Texas,Rice,42,35,224,236,215,255
Central Arkansas,Arkansas State,28,23,270,424,112,45
New Mexico State,Troy,6,52,445,285,94,207
Nicholls,South Alabama,40,41,69,302,161,208
Georgia Southern,Western Michigan,31,49,168,270,202,137
UCF,Florida Intl,53,14,225,109,276,80
Louisiana Tech,Middle Tennessee,34,38,504,356,118,197
Army,Buffalo,20,23,48,178,396,87
Missouri State,Kansas State,0,35,24,105,30,165
South Carolina,Kentucky,10,17,177,135,91,216
Bowling Green,Memphis,3,77,203,395,91,240
Louisiana,Tulane,39,41,240,181,137,130
Southern Mississippi,UTEP,34,7,176,113,202,145
Idaho,UNLV,33,30,249,175,129,364
California,Arizona State,41,51,478,290,159,164
Air Force,Utah State,27,20,113,372,213,42
