Houston,Cincinnati,40,16,326,277,180,30
Baylor,Rice,38,10,342,31,296,234
Arkansas State,Utah State,20,34,287,136,70,198
Arizona State,UT San Antonio,32,28,264,229,205,93
Alabama,Ole Miss,48,43,158,421,334,101
Florida State,Louisville,20,63,113,216,171,314
Ohio State,Oklahoma,45,24,152,226,291,177
Colorado,Michigan,28,45,261,229,64,168
South Carolina State,Clemson,0,59,54,328,48,227
USC,Stanford,10,27,236,102,117,302
Portland State,Washington,3,41,148,194,34,213
Georgia State,Wisconsin,17,23,269,213,33,187
Texas,California,43,50,261,396,307,111
Michigan State,Notre Dame,36,28,241,344,260,57
North Dakota State,Iowa,23,21,124,197,239,34
Ohio,Tennessee,19,28,230,203,88,201
Georgia,Missouri,28,27,308,376,101,95
Texas A&M,Auburn,29,16,247,163,231,236
Mississippi State,LSU,20,23,214,215,56,177
Oregon,Nebraska,32,35,146,200,336,228
North Texas,Florida,0,32,66,216,-13,255
Texas State,Arkansas,3,42,83,241,22,226
Miami,Appalachian State,45,10,385,115,164,144
Iowa State,TCU,20,41,217,252,138,229
Akron,Marshall,65,38,379,446,145,114
New Mexico,Rutgers,28,37,169,173,293,177
Middle Tennessee,Bowling Green,41,21,278,129,158,304
Temple,Penn State,27,34,286,287,38,116
Kansas,Memphis,7,43,193,189,121,205
Vanderbilt,Georgia Tech,7,38,190,222,85,289
Virginia,Connecticut,10,13,241,154,140,123
North Carolina A&T,Tulsa,21,58,243,358,125,135
Idaho,Washington State,6,56,179,281,78,228
Florida Atlantic,Kansas State,7,63,129,159,82,336
Eastern Kentucky,Ball State,14,41,286,238,3,193
UNLV,Central Michigan,21,44,131,352,182,147
Fresno State,Toledo,17,52,203,301,51,318
San Diego State,Northern Illinois,42,28,126,213,278,155
Florida Intl,UMass,13,21,178,278,137,116
Monmouth,Kent State,7,27,132,108,67,235
Western Kentucky,Miami (OH),31,24,268,339,136,85
James Madison,North Carolina,28,56,286,462,209,173
Pittsburgh,Oklahoma State,38,45,237,540,290,100
South Florida,Syracuse,45,20,220,350,234,199
Boston College,Virginia Tech,0,49,80,253,44,223
Western Michigan,Illinois,34,10,150,312,287,3
New Mexico State,Kentucky,42,62,277,311,223,381
East Carolina,South Carolina,15,20,400,195,119,117
Northern Colorado,Colorado State,21,47,318,324,93,245
UC Davis,Wyoming,22,45,189,198,74,274
Idaho State,Oregon State,7,37,227,172,136,246
Eastern Michigan,Charlotte,37,19,285,199,72,157
Old Dominion,NC State,22,49,204,312,117,158
Louisiana Monroe,Georgia Southern,21,23,283,71,67,345
Delaware,Wake Forest,21,38,38,179,56,302
Maryland,UCF,30,24,127,260,246,195
Navy,Tulane,21,14,59,21,287,240
Liberty,SMU,14,29,183,209,97,286
South Alabama,Louisiana,23,28,264,256,74,256
Louisiana Tech,Texas Tech,45,59,311,470,261,196
Troy,Southern Mississippi,37,31,123,263,186,158
Army,UTEP,66,14,174,166,426,88
Duke,Northwestern,13,24,279,320,117,86
Buffalo,Nevada,14,38,130,169,231,352
UCLA,BYU,17,14,307,250,50,23
Utah,San Jose State,34,17,255,249,201,56
Hawai'i,Arizona,28,47,261,235,168,347
