Ole Miss,South Carolina,4,50,1
Missouri,Nevada,50,50,0
Florida,Kentucky,1,50,0
UTEP,Texas,50,2,1
Arkansas,Alabama,50,3,1
Iowa,Penn State,50,5,0
California,Oregon,6,50,1
LSU,Mississippi State,7,50,0
Boise State,Bowling Green,8,50,0
Miami,Virginia Tech,9,11,1
Washington State,USC,50,12,1
Illinois,Ohio State,50,13,1
Fresno State,Cincinnati,50,14,1
TCU,Clemson,15,50,0
Grambling State,Oklahoma State,100,16,1
Texas Tech,Houston,50,17,1
South Florida,Florida State,50,18,0
Colorado State,BYU,50,19,1
Southern Mississippi,Kansas,100,20,1
Arizona State,Georgia,50,21,1
North Carolina,Georgia Tech,22,50,1
Indiana,Michigan,50,23,1
Washington,Stanford,24,50,1
Louisiana,Nebraska,50,25,1
Rhode Island,Connecticut,100,100,1
Minnesota,Northwestern,50,50,0
Buffalo,Temple,50,50,1
Michigan State,Wisconsin,50,50,1
Marshall,Memphis,50,50,0
Wake Forest,Boston College,50,50,1
San Diego State,Air Force,50,50,1
Tennessee Tech,Kansas State,100,50,1
UNLV,Wyoming,50,50,1
McNeese State,Tulane,100,50,1
Western Kentucky,Navy,50,50,1
Idaho,Northern Illinois,100,50,0
Akron,Central Michigan,50,50,1
Rutgers,Maryland,50,50,0
UCF,East Carolina,50,50,1
Pittsburgh,NC State,50,50,1
Louisiana Monroe,Florida Atlantic,100,50,0
Army,Iowa State,50,50,1
UAB,Texas A&M,50,50,1
Northwestern State,Baylor,100,50,1
Sam Houston State,Tulsa,100,50,1
North Carolina Central,Duke,100,50,1
Maine,Syracuse,100,50,1
Middle Tennessee,North Texas,50,50,0
Toledo,Florida Intl,50,100,0
Miami (OH),Kent State,50,50,1
Hofstra,Western Michigan,100,50,1
Ohio,Tennessee,50,50,1
Louisville,Utah,50,50,1
Ball State,Auburn,50,50,1
Arizona,Oregon State,50,50,0
Vanderbilt,Rice,50,50,0
Cal Poly,San Jose State,100,50,1
Notre Dame,Purdue,50,50,0
Southern Utah,Utah State,100,50,1
New Mexico State,New Mexico,50,50,0
