0.0,50.0,95,86,95,116,80,40,5.0,50.0,94,24,55,73,49,22,5.0
1.0,50.0,116,98,100,96,95,64,5.0,50.0,29,125,58,84,52,122,5.0
1.0,2.0,40,5,62,14,21,15,6.0,50.0,48,40,12,52,71,38,5.0
1.0,8.0,21,23,4,6,121,41,6.0,50.0,102,90,49,71,126,81,5.0
1.0,50.0,50,89,78,37,45,56,5.0,1.0,13,4,98,23,7,1,6.0
1.0,50.0,79,116,26,103,55,93,5.0,4.0,41,2,115,10,12,7,6.0
1.0,5.0,12,3,44,7,57,4,6.0,50.0,51,108,23,117,92,90,5.0
0.0,6.0,8,30,47,99,26,17,5.0,50.0,31,32,87,66,33,44,5.0
1.0,50.0,66,34,40,59,88,61,5.0,7.0,18,11,79,25,16,5,5.0
0.0,9.0,5,12,15,16,19,30,6.0,50.0,75,66,60,45,75,57,6.0
1.0,10.0,35,7,68,18,22,24,6.0,50.0,98,20,92,5,35,59,5.0
1.0,50.0,32,27,125,11,2,16,4.0,11.0,28,18,38,79,40,58,4.0
0.0,12.0,7,43,6,76,38,34,5.0,50.0,37,48,30,92,54,19,5.0
1.0,50.0,54,22,39,39,66,21,5.0,13.0,38,42,33,77,47,53,6.0
1.0,50.0,80,107,31,80,101,114,5.0,14.0,11,65,3,87,76,23,4.0
0.0,17.0,78,8,71,2,59,8,5.0,50.0,65,55,46,40,73,62,5.0
1.0,50.0,101,96,66,33,114,107,6.0,18.0,6,31,81,54,5,2,5.0
0.0,50.0,72,71,61,98,98,6,4.0,19.0,56,29,108,21,24,37,6.0
0.0,20.0,39,52,22,114,58,10,5.0,50.0,96,95,43,109,116,78,5.0
0.0,21.0,104,15,75,13,48,14,5.0,50.0,69,10,113,47,28,3,4.0
1.0,50.0,105,126,21,125,120,124,6.0,22.0,3,13,19,82,25,11,4.0
1.0,50.0,14,70,51,86,20,12,6.0,23.0,34,53,93,95,14,84,6.0
1.0,24.0,4,75,5,120,64,50,5.0,50.0,10,63,7,68,31,106,5.0
1.0,25.0,27,73,124,67,1,75,5.0,50.0,15,106,16,124,42,87,5.0
0.0,50.0,73,121,14,126,79,79,5.0,50.0,115,68,67,69,119,88,5.0
1.0,50.0,112,21,34,26,125,43,5.0,50.0,53,28,126,20,3,80,6.0
1.0,50.0,122,59,112,34,117,71,6.0,50.0,58,39,105,9,17,60,5.0
0.0,50.0,82,36,56,91,118,55,6.0,50.0,93,56,85,3,87,119,5.0
1.0,50.0,67,122,24,122,65,100,5.0,50.0,46,60,20,110,111,45,5.0
0.0,50.0,123,93,114,94,109,72,4.0,50.0,114,82,99,89,97,83,5.0
0.0,50.0,113,45,80,53,99,27,4.0,50.0,57,33,77,42,37,9,6.0
0.0,50.0,117,77,107,19,67,112,6.0,50.0,26,67,8,81,41,25,6.0
1.0,50.0,59,99,103,108,13,105,5.0,50.0,33,92,116,1,9,120,5.0
1.0,50.0,109,105,110,50,81,113,5.0,50.0,86,6,73,24,83,33,4.0
1.0,50.0,107,58,82,4,122,116,6.0,50.0,83,111,9,44,123,118,5.0
0.0,50.0,63,37,32,27,100,42,5.0,50.0,88,97,57,70,89,117,6.0
0.0,50.0,87,62,42,90,104,49,5.0,50.0,42,115,118,104,51,85,4.0
1.0,50.0,89,72,53,28,78,82,6.0,50.0,124,100,123,75,72,103,6.0
0.0,50.0,85,19,86,8,68,18,5.0,50.0,60,69,41,17,61,115,6.0
0.0,50.0,24,79,84,111,32,26,6.0,50.0,110,104,59,119,91,111,6.0
0.0,50.0,25,87,13,43,56,97,5.0,50.0,99,81,35,62,93,91,6.0
1.0,50.0,68,14,37,97,60,65,4.0,50.0,36,118,101,65,11,126,5.0
0.0,50.0,70,94,45,57,36,101,4.0,50.0,111,123,88,118,94,98,6.0
1.0,50.0,126,85,120,61,107,89,4.0,50.0,106,26,54,63,124,32,5.0
0.0,50.0,100,35,97,12,115,86,5.0,50.0,61,84,63,46,77,95,6.0
0.0,50.0,64,91,10,49,108,92,6.0,50.0,119,114,122,36,27,102,4.0
1.0,50.0,108,54,50,48,105,36,6.0,50.0,49,83,91,22,39,77,5.0
0.0,50.0,44,76,83,101,23,29,6.0,50.0,90,51,89,51,70,66,5.0
1.0,50.0,81,112,102,64,43,69,5.0,50.0,30,80,11,56,112,110,4.0
1.0,50.0,16,113,2,58,103,125,5.0,50.0,1,78,106,102,4,63,4.0
1.0,50.0,43,47,96,83,10,35,4.0,50.0,55,50,52,38,69,20,5.0
1.0,50.0,103,103,70,123,82,68,6.0,50.0,22,41,18,106,29,47,5.0
1.0,50.0,120,119,94,41,102,123,7.0,50.0,76,109,36,113,34,94,6.0
0.0,50.0,92,49,74,93,90,70,6.0,50.0,17,110,109,105,18,73,5.0
