UCLA,Utah,12,50,0
Texas,Iowa State,50,50,0
Western Kentucky,Louisiana Monroe,50,100,0
BYU,Utah State,50,50,0
Nevada,San Diego State,50,50,1
Georgia State,Alabama,50,1,1
Oregon,Colorado,2,50,0
Clemson,Syracuse,3,50,0
Ohio State,Northwestern,4,16,0
Washington,Stanford,15,5,1
Georgia,Tennessee,6,50,0
Louisville,Temple,7,50,0
Maryland,Florida State,25,8,1
LSU,Mississippi State,10,50,0
TCU,Oklahoma,50,11,1
Kentucky,South Carolina,50,13,1
Georgia Tech,Miami,50,14,1
West Virginia,Baylor,50,17,1
Arkansas,Florida,50,18,1
Minnesota,Michigan,50,19,1
Texas Tech,Kansas,20,50,0
Kansas State,Oklahoma State,50,21,1
Arizona State,Notre Dame,22,50,1
Fresno State,Idaho,23,100,0
Ole Miss,Auburn,24,50,1
Air Force,Navy,50,50,1
Rutgers,SMU,50,50,0
Eastern Michigan,Buffalo,50,50,1
Michigan State,Iowa,50,50,0
Penn State,Indiana,50,50,1
Illinois,Nebraska,50,50,1
Ball State,Virginia,50,50,0
North Carolina,Virginia Tech,50,50,1
Army,Boston College,50,50,1
Central Michigan,Miami (OH),50,50,0
South Alabama,Troy,50,50,1
Ohio,Akron,50,50,0
UT San Antonio,Marshall,100,50,1
Florida Atlantic,UAB,50,50,0
Western Michigan,Toledo,50,50,1
North Texas,Tulane,50,50,1
Rice,Tulsa,50,50,0
Northern Illinois,Kent State,50,50,0
East Carolina,Middle Tennessee,50,50,0
NC State,Wake Forest,50,50,1
UMass,Bowling Green,50,50,1
Washington State,California,50,50,0
Florida Intl,Southern Mississippi,100,100,0
UCF,Memphis,50,50,0
Liberty,Old Dominion,50,50,1
Texas State,Louisiana,50,50,1
New Mexico State,New Mexico,50,50,1
Cincinnati,South Florida,50,50,1
Louisiana Tech,UTEP,50,50,0
Missouri,Vanderbilt,50,50,0
San Jose State,Hawai'i,50,50,0
