Virginia Tech,Georgia Tech,50,50,0
Iowa State,Tulsa,50,50,0
Utah State,San Jose State,50,50,0
Middle Tennessee,BYU,50,50,1
Ole Miss,Alabama,21,1,1
California,Oregon,50,2,1
Wake Forest,Clemson,50,3,1
Wisconsin,Ohio State,23,4,1
Stanford,Washington State,5,50,0
LSU,Georgia,6,9,1
Florida State,Boston College,8,50,0
Texas A&M,Arkansas,10,50,0
Oklahoma State,West Virginia,11,50,1
South Carolina,UCF,12,50,0
Oklahoma,Notre Dame,14,22,0
Miami,South Florida,15,50,0
Arizona,Washington,50,16,1
Florida,Kentucky,20,50,0
Fresno State,Hawai'i,25,50,0
Northern Illinois,Purdue,50,50,0
SMU,TCU,50,50,1
Miami (OH),Illinois,50,50,1
South Alabama,Tennessee,50,50,1
East Carolina,North Carolina,50,50,0
Virginia,Pittsburgh,50,50,1
Navy,Western Kentucky,50,50,1
Akron,Bowling Green,50,50,1
Colorado,Oregon State,50,50,1
Troy,Duke,50,50,1
Toledo,Ball State,50,50,1
Connecticut,Buffalo,100,50,1
Central Michigan,NC State,50,50,1
Iowa,Minnesota,50,50,0
UTEP,Colorado State,50,50,1
Army,Louisiana Tech,50,50,0
Houston,UT San Antonio,50,100,0
Temple,Idaho,50,100,1
Albany,Old Dominion,100,50,1
Kent State,Western Michigan,50,50,0
Wyoming,Texas State,50,50,1
Florida Atlantic,Rice,50,50,1
Tulane,Louisiana Monroe,50,100,0
Arkansas State,Missouri,50,50,1
UAB,Vanderbilt,50,50,1
San Diego State,New Mexico State,50,50,0
UNLV,New Mexico,50,50,0
Air Force,Nevada,50,50,1
Southern Mississippi,Boise State,100,50,1
USC,Arizona State,50,50,1
