Cincinnati,Memphis,50,50,0
South Florida,Houston,50,50,1
Rice,North Texas,50,50,1
Louisiana Monroe,Troy,100,50,0
Arizona State,Washington State,50,50,0
USC,Oregon State,50,50,0
Miami,Florida State,7,3,1
Ohio State,Purdue,4,50,0
Clemson,Virginia,8,50,0
Tennessee,Missouri,50,9,1
Auburn,Arkansas,11,50,0
UTEP,Texas A&M,50,12,1
Mississippi State,South Carolina,50,14,1
Oklahoma State,Texas Tech,18,15,0
Nevada,Fresno State,50,16,1
Northern Illinois,UMass,17,50,0
Colorado,UCLA,50,20,1
Michigan,Michigan State,21,22,1
Wisconsin,Iowa,24,50,0
Navy,Notre Dame,50,25,1
Virginia Tech,Boston College,50,50,1
Temple,Rutgers,50,50,1
Illinois,Penn State,50,50,1
Southern Mississippi,Marshall,100,50,1
Army,Air Force,50,50,1
Wake Forest,Syracuse,50,50,1
North Carolina,NC State,50,50,0
Middle Tennessee,UAB,50,50,0
Western Kentucky,Georgia State,50,50,0
Rhode Island,Old Dominion,100,50,1
Kent State,Akron,50,50,1
Iowa State,Kansas State,50,50,1
West Virginia,TCU,50,50,0
Arizona,California,50,50,0
Georgia,Florida,50,50,0
Northwestern,Nebraska,50,50,1
Minnesota,Indiana,50,50,0
UT San Antonio,Tulsa,100,50,0
Kansas,Texas,50,50,1
San Jose State,UNLV,50,50,0
Hawai'i,Utah State,50,50,1
Texas State,Idaho,50,100,0
New Mexico State,Louisiana,50,50,1
Tulane,Florida Atlantic,50,50,1
East Carolina,Florida Intl,50,100,0
Pittsburgh,Georgia Tech,50,50,1
Eastern Michigan,Toledo,50,50,1
Alabama State,Kentucky,100,50,1
Arkansas State,South Alabama,50,50,0
Boise State,Colorado State,50,50,0
New Mexico,San Diego State,50,50,1
