Florida Atlantic,East Carolina,50,50,1
Sacramento State,Arizona State,100,50,1
Wake Forest,Boston College,50,50,1
UCF,Florida Intl,50,100,0
Oregon,Virginia,2,50,0
San Diego State,Ohio State,50,3,1
South Carolina State,Clemson,100,4,1
San Jose State,Stanford,50,5,1
South Carolina,Georgia,6,11,1
Sam Houston State,Texas A&M,100,7,1
Eastern Kentucky,Louisville,100,8,1
UAB,LSU,50,9,1
Florida,Miami,12,50,1
Oklahoma State,UT San Antonio,13,100,0
Notre Dame,Michigan,14,17,1
Texas,BYU,15,50,1
West Virginia,Oklahoma,50,16,1
Syracuse,Northwestern,50,19,1
Tennessee Tech,Wisconsin,100,21,1
Southern Mississippi,Nebraska,100,22,1
Buffalo,Baylor,50,23,1
Southeastern Louisiana,TCU,100,24,1
Washington State,USC,50,25,0
Miami (OH),Kentucky,50,50,1
South Florida,Michigan State,50,50,1
Eastern Michigan,Penn State,50,50,1
Houston,Temple,50,50,0
Norfolk State,Rutgers,100,50,1
Cincinnati,Illinois,50,50,1
Missouri State,Iowa,100,50,1
Bowling Green,Kent State,50,50,0
Indiana State,Purdue,100,50,1
Western Kentucky,Tennessee,50,50,1
Middle Tennessee,North Carolina,50,50,1
Army,Ball State,50,50,1
Western Carolina,Virginia Tech,100,50,1
Chattanooga,Georgia State,100,50,0
Weber State,Utah,100,50,1
Maine,UMass,100,50,0
Tennessee-Martin,Boise State,100,50,1
New Hampshire,Central Michigan,100,50,1
Alcorn State,Mississippi State,100,50,1
Utah State,Air Force,50,50,0
Toledo,Missouri,50,50,1
South Alabama,Tulane,50,50,0
Idaho,Wyoming,100,50,1
Old Dominion,Maryland,50,50,1
Duke,Memphis,50,50,0
Portland State,California,100,50,1
Navy,Indiana,50,50,0
Richmond,NC State,100,50,1
James Madison,Akron,100,50,1
Gardner-Webb,Marshall,100,50,1
Louisiana,Kansas State,50,50,1
Grambling State,Louisiana Monroe,100,100,1
Lamar,Louisiana Tech,100,50,1
South Dakota,Kansas,100,50,1
Stephen F Austin,Texas Tech,100,50,1
Savannah State,Troy,100,50,1
Prairie View A&M,Texas State,100,50,1
Southeast Missouri State,Ole Miss,100,50,1
North Texas,Ohio,50,50,1
Colorado State,Tulsa,50,50,1
Samford,Arkansas,100,50,1
Nicholls State,Western Michigan,100,50,0
Arkansas State,Auburn,50,50,1
Austin Peay,Vanderbilt,100,50,1
Central Arkansas,Colorado,100,50,1
Hawai'i,Oregon State,50,50,1
Minnesota,New Mexico State,50,50,0
New Mexico,UTEP,50,50,0
Montana State,SMU,100,50,1
UC Davis,Nevada,100,50,1
Cal Poly,Fresno State,100,50,1
Arizona,UNLV,50,50,0
